STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,FA_SR_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
130,3865,0,0,0,10,4,0,0,0,3,0,0,0.999806327018945,0.000193672981054969
130,3866,0,0,0,0,0,0,10,0,1,1,0,0,0
130,3867,0,0,0,0,0,0,10,0,1,1,0,0,0
130,3868,0,0,0,0,0,0,10,0,1,1,0,0,0
130,3869,0,0,0,0,0,0,10,0,1,1,0,0,0
130,3870,4,4,0,7,3,0,0,0,4,0,0,0,1
130,3871,0,0,0,10,4,0,0,0,3,0,0,0.999817748014664,0.000182251985335626
130,3872,0,0,0,0,0,0,10,0,1,1,0,0,0
132,3873,0,0,0,0,0,0,10,0,1,1,0,0,0
132,3874,0,0,0,10,6,0,0,0,3,0,0,0.999610512153681,0.000389487846318988
132,3875,0,0,0,10,3,0,0,0,3,0,0,0.999916825885148,8.31741148521737e-05
132,3876,0,0,0,0,0,0,0,10,3,0,0,1,0
132,3877,10,4,0,0,0,0,0,0,2,0,1,0,0
132,3878,1,8,0,10,3,0,0,0,4,0,0,0,1
132,3879,0,0,0,0,0,0,0,10,3,0,0,1,0
132,3880,10,4,0,0,0,0,0,0,2,0,1,0,0
132,3881,0,0,0,10,3,0,0,0,3,0,0,0.999814025214247,0.000185974785753031
132,3882,3,3,0,8,3,0,0,0,4,0,0,0,1
132,3883,3,4,0,7,4,0,0,1,4,0,0,0,1
132,3884,0,0,0,0,0,0,10,0,1,1,0,0,0
132,3885,1,3,0,10,3,0,0,0,4,0,0,0,1
132,3886,4,2,0,7,3,0,0,0,4,0,0,0,1
132,3887,0,0,0,10,3,0,0,0,3,0,0,0.999868649811327,0.000131350188673218
132,3888,5,3,0,6,3,0,0,0,4,0,0,0,1
132,3889,0,0,0,0,0,0,10,0,1,1,0,0,0
132,3890,0,0,0,10,4,0,0,1,3,0,0,0.998354324267864,0.00164567573213622
133,3891,0,0,0,0,0,0,6,5,1,1,0,0,0
133,3892,10,4,0,0,0,0,0,0,2,0,1,0,0
133,3893,2,3,0,9,3,0,0,0,4,0,0,0,1
133,3894,10,5,0,0,0,0,0,0,2,0,1,0,0
133,3895,10,4,0,0,0,0,1,0,2,0,1,0,0
133,3896,10,5,0,0,0,0,1,0,2,0,1,0,0
133,3897,0,0,0,10,5,0,0,0,3,0,0,0.999642692871998,0.00035730712800162
133,3898,10,3,0,0,0,0,0,0,2,0,1,0,0
133,3899,0,0,0,10,5,0,0,0,3,0,0,0.999642692871998,0.00035730712800162
133,3900,0,0,0,10,5,0,0,0,3,0,0,0.999840185220079,0.000159814779920876
133,3901,0,0,0,10,6,0,0,0,3,0,0,0.999767888258124,0.000232111741875496
133,3902,0,0,0,10,4,0,0,0,3,0,0,0.999884591482045,0.000115408517955186
134,3903,0,0,0,0,0,0,0,10,3,0,0,1,0
134,3904,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3905,10,8,2,0,0,0,0,0,2,0,1,0,0
134,3906,8,6,1,0,0,0,3,0,2,0,1,0,0
134,3907,3,6,2,6,5,2,1,0,4,0,0,0,1
134,3908,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3909,8,5,1,0,0,0,1,2,2,0,1,0,0
134,3910,9,6,0,0,0,0,1,2,2,0,1,0,0
134,3911,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3912,0,0,0,0,0,0,4,7,1,1,0,0,0
134,3913,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3914,5,8,2,0,0,0,3,3,2,0,1,0,0
134,3915,0,0,0,0,0,10,0,0,3,0,0,1,0
134,3916,5,8,0,4,6,1,1,1,4,0,0,0,1
134,3917,0,0,0,0,0,0,0,10,3,0,0,1,0
134,3918,6,6,0,0,0,2,3,1,2,0,1,0,0
134,3919,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3920,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3921,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3922,5,7,0,3,7,2,1,1,4,0,0,0,1
134,3923,9,7,1,0,0,0,2,0,2,0,1,0,0
134,3924,8,8,0,0,0,0,2,2,2,0,1,0,0
134,3925,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3926,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3927,10,5,0,0,0,0,0,0,2,0,1,0,0
134,3928,6,10,0,0,0,0,5,0,2,1.44634967729188e-06,0.999998553650323,0,0
134,3929,8,8,0,0,0,0,3,0,2,0,1,0,0
134,3930,0,0,0,0,0,10,0,0,3,0,0,1,0
134,3931,4,7,0,0,0,6,2,0,2,0,1,0,0
134,3932,0,0,0,0,0,10,0,0,3,0,0,1,0
134,3933,3,6,0,6,8,1,1,1,4,0,0,0,1
134,3934,10,8,0,0,0,0,0,0,2,0,1,0,0
134,3935,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3936,1,10,0,0,0,6,4,0,2,0.000407432738195548,0.999592567261804,0,0
134,3937,5,5,0,0,0,6,1,0,2,0,1,0,0
134,3938,4,7,2,3,3,3,2,0,4,0,0,0,1
134,3939,4,5,2,5,7,0,1,1,4,0,0,0,1
134,3940,10,8,0,0,0,0,2,0,2,0,1,0,0
134,3941,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3942,10,6,3,0,0,0,0,0,2,0,1,0,0
134,3943,10,9,0,0,0,0,0,0,2,0,1,0,0
134,3944,0,0,0,0,0,10,0,0,3,0,0,1,0
134,3945,0,0,0,0,0,10,0,0,3,0,0,1,0
134,3946,10,9,0,0,0,1,0,0,2,0,1,0,0
134,3947,5,5,3,4,4,2,1,1,4,0,0,0,1
134,3948,4,7,2,0,0,6,2,0,2,0,1,0,0
134,3949,3,9,0,0,0,6,3,0,2,0,1,0,0
134,3950,4,6,2,0,0,7,0,0,2,0,1,0,0
134,3951,7,8,0,0,0,2,3,0,2,0,1,0,0
134,3952,6,0,0,0,0,0,5,0,2,0.0592138587604525,0.940786141239548,0,0
134,3953,10,4,0,0,0,0,0,0,2,0,1,0,0
134,3954,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3955,6,5,2,4,3,0,1,1,4,0,0,0,1
134,3956,0,0,0,0,0,0,0,10,3,0,0,1,0
134,3957,7,6,0,0,0,3,2,0,2,0,1,0,0
134,3958,8,6,1,0,0,2,2,0,2,0,1,0,0
134,3959,6,9,0,0,0,3,3,0,2,0,1,0,0
134,3960,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3961,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3962,6,7,0,2,8,2,1,0,4,0,0,0,1
134,3963,0,0,0,9,9,0,0,2,4,0,0,0,1
134,3964,8,7,0,0,0,0,3,0,2,0,1,0,0
134,3965,10,8,0,0,0,0,0,0,2,0,1,0,0
134,3966,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3967,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3968,5,7,2,0,0,4,2,1,2,0,1,0,0
134,3969,6,7,0,0,0,3,2,0,2,0,1,0,0
134,3970,0,0,0,10,10,0,0,0,3,0,0,0.999697995724813,0.000302004275187273
134,3971,0,0,0,10,10,0,0,0,3,0,0,0.999864924970173,0.00013507502982709
134,3972,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3973,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3974,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3975,0,0,0,0,0,0,10,0,1,1,0,0,0
134,3976,0,0,0,0,0,9,2,0,1,1,0,0,0
134,3977,6,3,0,0,0,6,0,0,2,0,1,0,0
134,3978,5,6,1,3,7,2,1,1,4,0,0,0,1
135,3979,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3980,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3981,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3982,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3983,10,7,2,0,0,0,0,0,2,0,1,0,0
135,3984,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3985,0,0,0,0,0,7,3,2,1,1,0,0,0
135,3986,3,6,2,7,5,0,1,1,4,0,0,0,1
135,3987,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3988,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3989,9,4,4,0,0,1,1,2,2,0,1,0,0
135,3990,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3991,9,5,0,0,0,0,1,2,2,0,1,0,0
135,3992,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3993,0,0,0,0,0,0,10,0,1,1,0,0,0
135,3994,6,10,0,0,0,0,2,3,2,4.86142204965177e-07,0.999999513857795,0,0
135,3995,7,4,4,0,0,0,1,3,2,0,1,0,0
135,3996,0,0,0,0,0,0,0,10,3,0,0,1,0
135,3997,6,6,3,0,0,0,5,0,2,0,1,0,0
135,3998,4,6,3,0,0,5,2,1,2,0,1,0,0
135,3999,10,10,0,0,0,0,0,0,2,0,1,0,0
135,4000,10,4,4,0,0,0,0,0,2,0,1,0,0
135,4001,9,4,4,0,0,0,0,2,2,0,1,0,0
135,4002,5,7,2,1,6,4,1,1,4,0,0,0,1
135,4003,4,4,0,6,4,0,0,1,4,0,0,0,1
135,4004,0,0,0,0,0,5,6,0,1,1,0,0,0
135,4005,0,0,0,0,0,0,0,10,3,0,0,1,0
135,4006,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4007,9,5,0,0,0,2,1,0,2,0,1,0,0
135,4008,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4009,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4010,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4011,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4012,5,10,0,0,0,0,6,0,2,0,1,0,0
135,4013,2,8,2,0,0,7,1,1,2,0,1,0,0
135,4014,6,6,1,3,4,2,1,1,4,0,0,0,1
135,4015,0,0,0,0,0,4,7,0,1,1,0,0,0
135,4016,10,4,1,0,0,0,1,1,2,0,1,0,0
135,4017,0,0,0,0,0,0,7,4,1,1,0,0,0
135,4018,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4019,0,0,0,0,0,4,7,0,1,1,0,0,0
135,4020,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4021,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4022,10,5,1,0,0,0,1,1,2,0,1,0,0
135,4023,0,0,0,0,0,0,9,3,1,1,0,0,0
135,4024,2,6,2,2,4,7,1,1,4,0,0,0,1
135,4025,0,0,0,0,0,6,6,0,1,1,0,0,0
135,4026,10,5,1,0,0,0,0,0,2,0,1,0,0
135,4027,10,7,0,0,0,0,2,0,2,0,1,0,0
135,4028,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4029,0,0,0,0,0,6,6,0,1,1,0,0,0
135,4030,0,0,0,0,0,4,7,0,1,1,0,0,0
135,4031,2,5,2,0,0,8,1,0,2,0,1,0,0
135,4032,3,5,3,0,0,7,2,0,2,0,1,0,0
135,4033,2,5,3,6,3,3,1,0,4,0,0,0,1
135,4034,0,0,0,0,0,6,6,0,1,1,0,0,0
135,4035,10,4,0,0,0,0,0,0,2,0,1,0,0
135,4036,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4037,1,10,0,0,0,9,1,0,2,0,1,0,0
135,4038,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4039,1,10,0,0,0,9,1,0,2,0,1,0,0
135,4040,3,5,2,4,3,4,1,0,4,0,0,0,1
135,4041,0,0,0,0,0,6,6,0,1,1,0,0,0
135,4042,0,0,0,0,0,0,0,10,3,0,0,1,0
135,4043,10,3,0,0,0,0,1,0,2,0,1,0,0
135,4044,3,6,3,0,0,7,1,1,2,0,1,0,0
135,4045,0,0,0,0,0,0,7,4,1,1,0,0,0
135,4046,0,0,0,0,0,8,3,0,1,1,0,0,0
135,4047,1,7,2,0,0,9,1,1,2,0,1,0,0
135,4048,9,6,0,0,0,0,2,0,2,0,1,0,0
135,4049,3,4,0,0,0,8,1,0,2,0,1,0,0
135,4050,0,0,0,10,2,0,0,0,3,0,0,0.999772419008684,0.000227580991316066
135,4051,0,0,0,0,0,6,6,0,1,1,0,0,0
135,4052,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4053,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4054,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4055,2,4,4,0,0,9,1,0,2,0,1,0,0
135,4056,0,0,0,0,0,6,6,0,1,1,0,0,0
135,4057,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4058,0,0,0,0,0,10,1,0,3,0,0,1,0
135,4059,4,5,1,1,0,6,1,0,2,0,0.973979414129826,0,0.0260205858701744
135,4060,0,0,0,10,3,0,0,0,3,0,0,0.999814025214247,0.000185974785753031
135,4061,10,6,0,0,0,0,0,0,2,0,1,0,0
135,4062,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4063,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4064,0,0,0,0,0,10,0,0,3,0,0,1,0
135,4065,0,0,0,0,0,10,0,0,3,0,0,1,0
135,4066,0,0,0,0,0,7,4,0,1,1,0,0,0
135,4067,7,4,4,0,0,0,4,0,2,0,1,0,0
135,4068,0,0,0,0,0,8,3,0,1,1,0,0,0
135,4069,7,10,0,0,0,4,0,0,2,0,1,0,0
135,4070,5,5,2,3,3,2,2,1,4,0,0,0,1
135,4071,0,0,0,10,4,0,0,0,3,0,0,0.999817748014664,0.000182251985335626
135,4072,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4073,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4074,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4075,0,0,0,0,0,6,6,0,1,1,0,0,0
135,4076,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4077,0,0,0,0,0,0,10,0,1,1,0,0,0
135,4078,2,4,5,0,0,8,1,0,2,0,1,0,0
135,4079,2,5,3,0,0,7,1,1,2,0,1,0,0
135,4080,0,0,0,0,0,10,0,0,3,0,0,1,0
135,4081,7,4,3,0,0,4,0,0,2,0,1,0,0
135,4082,2,10,0,8,3,1,1,1,4,0,0,0,1
136,4083,0,0,0,0,0,0,0,10,3,0,0,1,0
136,4084,10,7,2,0,0,0,0,0,2,0,1,0,0
136,4085,0,0,0,0,0,0,0,10,3,0,0,1,0
136,4086,0,0,0,0,0,0,6,5,1,1,0,0,0
136,4087,0,0,0,0,0,0,0,10,3,0,0,1,0
136,4088,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4089,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4090,4,5,3,0,0,1,6,1,2,0,1,0,0
136,4091,0,0,0,10,5,0,0,1,3,0,0,0.996967614995006,0.00303238500499443
136,4092,0,0,0,0,0,0,0,10,3,0,0,1,0
136,4093,5,6,3,0,0,5,2,0,2,0,1,0,0
136,4094,6,4,4,0,0,2,3,2,2,0,1,0,0
136,4095,8,6,3,0,0,0,2,1,2,0,1,0,0
136,4096,0,0,0,0,0,0,0,10,3,0,0,1,0
136,4097,7,4,4,0,0,0,4,0,2,0,1,0,0
136,4098,9,6,0,0,0,0,2,0,2,0,1,0,0
136,4099,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4100,7,5,3,0,0,0,4,1,2,0,1,0,0
136,4101,0,0,0,0,0,0,10,2,1,1,0,0,0
136,4102,0,0,0,0,0,9,2,0,1,1,0,0,0
136,4103,8,6,3,0,0,0,2,1,2,0,1,0,0
136,4104,4,5,2,6,3,1,1,1,4,0,0,0,1
136,4105,0,0,0,0,0,0,6,6,1,1,0,0,0
136,4106,0,0,0,0,0,8,3,0,1,1,0,0,0
136,4107,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4108,0,0,0,0,0,9,2,0,1,1,0,0,0
136,4109,0,0,0,0,0,10,1,0,3,0,0,1,0
136,4110,0,0,0,0,0,0,6,6,1,1,0,0,0
136,4111,4,5,3,0,0,4,4,0,2,0,1,0,0
136,4112,10,5,0,0,0,1,1,0,2,0,1,0,0
136,4113,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4114,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4115,4,7,2,0,0,1,4,3,2,0,1,0,0
136,4116,2,7,2,6,9,1,2,0,4,0,0,0,1
136,4117,0,0,0,1,10,9,2,0,4,0.0731821357473512,0,0,0.926817864252649
136,4118,0,0,0,0,0,9,2,0,1,1,0,0,0
136,4119,9,10,0,0,0,0,2,0,2,0,1,0,0
136,4120,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4121,0,0,0,0,0,0,9,3,1,1,0,0,0
136,4122,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4123,0,0,0,7,10,0,1,3,4,0,0,0,1
136,4124,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4125,0,0,0,0,0,6,3,2,1,1,0,0,0
136,4126,0,0,0,0,0,0,0,10,3,0,0,1,0
136,4127,9,8,0,0,0,0,2,0,2,0,1,0,0
136,4128,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4129,0,0,0,0,0,0,6,6,1,1,0,0,0
136,4130,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4131,0,0,0,0,0,9,3,0,1,1,0,0,0
136,4132,0,0,0,5,10,4,2,0,4,0.000111229080931089,0,0,0.999888770919069
136,4133,7,4,4,0,0,2,3,0,2,0,1,0,0
136,4134,0,0,0,0,0,3,9,0,1,1,0,0,0
136,4135,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4136,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4137,10,10,0,0,0,0,0,0,2,0,1,0,0
136,4138,0,0,0,8,10,2,2,0,4,0,0,0,1
136,4139,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4140,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4141,10,5,0,0,0,0,0,0,2,0,1,0,0
136,4142,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4143,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4144,0,0,0,0,0,9,2,0,1,1,0,0,0
136,4145,0,0,0,0,0,10,0,0,3,0,0,1,0
136,4146,2,5,3,0,0,8,1,0,2,0,1,0,0
136,4147,0,0,0,0,0,7,4,0,1,1,0,0,0
136,4148,0,0,0,10,10,0,0,0,3,0,0,0.999773326655408,0.000226673344592059
136,4149,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4150,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4151,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4152,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4153,0,0,0,10,8,0,0,0,3,0,0,0.99940821537733,0.000591784622669733
136,4154,10,7,0,0,0,0,0,0,2,0,1,0,0
136,4155,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4156,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4157,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4158,2,4,0,4,7,1,2,3,4,0,0,0,1
136,4159,0,0,0,10,7,0,0,0,3,0,0,0.999570845876017,0.000429154123982609
136,4160,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4161,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4162,0,0,0,0,0,0,10,0,1,1,0,0,0
136,4163,4,4,4,6,6,1,1,0,4,0,0,0,1
137,4164,0,0,0,0,0,0,9,3,1,1,0,0,0
137,4165,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4166,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4167,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4168,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4169,9,5,3,0,0,0,2,0,2,0,1,0,0
137,4170,8,6,3,0,0,0,3,0,2,0,1,0,0
137,4171,5,9,0,0,0,5,2,0,2,0,1,0,0
137,4172,8,4,1,0,0,0,3,0,2,0,1,0,0
137,4173,8,5,3,0,0,0,2,2,2,0,1,0,0
137,4174,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4175,9,4,2,0,0,0,1,1,2,0,1,0,0
137,4176,6,6,2,0,0,0,3,3,2,0,1,0,0
137,4177,0,0,0,0,0,0,9,3,1,1,0,0,0
137,4178,4,6,0,0,0,0,6,2,2,0,1,0,0
137,4179,10,5,1,0,0,0,0,0,2,0,1,0,0
137,4180,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4181,7,7,2,0,0,0,2,2,2,0,1,0,0
137,4182,4,7,0,0,0,6,1,1,2,0,1,0,0
137,4183,7,4,1,0,0,3,1,1,2,0,1,0,0
137,4184,7,6,0,1,0,2,2,1,2,0,0.991413473702968,0,0.00858652629703234
137,4185,1,10,0,7,5,0,2,2,4,0,0,0,1
137,4186,0,0,0,0,0,0,9,3,1,1,0,0,0
137,4187,0,0,0,0,0,0,0,10,3,0,0,1,0
137,4188,0,0,0,0,0,0,6,5,1,1,0,0,0
137,4189,0,0,0,0,0,0,0,10,3,0,0,1,0
137,4190,7,4,0,0,0,2,2,1,2,0,1,0,0
137,4191,5,6,0,0,0,4,3,0,2,0,1,0,0
137,4192,0,0,0,0,0,0,6,6,1,1,0,0,0
137,4193,3,5,0,0,0,6,2,1,2,0,1,0,0
137,4194,0,0,0,0,0,7,4,0,1,1,0,0,0
137,4195,1,6,0,8,4,0,1,1,4,0,0,0,1
137,4196,0,0,0,0,0,0,0,10,3,0,0,1,0
137,4197,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4198,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4199,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4200,8,4,4,0,0,0,2,1,2,0,1,0,0
137,4201,9,4,3,0,0,0,2,1,2,0,1,0,0
137,4202,6,5,0,0,0,3,1,1,2,0,1,0,0
137,4203,0,0,0,0,0,6,5,0,1,1,0,0,0
137,4204,9,10,0,0,0,0,0,3,2,0,1,0,0
137,4205,5,3,0,6,7,0,1,1,4,0,0,0,1
137,4206,0,0,0,0,0,0,0,10,3,0,0,1,0
137,4207,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4208,0,0,0,0,0,6,6,0,1,1,0,0,0
137,4209,9,8,0,0,0,0,2,0,2,0,1,0,0
137,4210,3,5,0,4,5,4,1,1,4,0,0,0,1
137,4211,0,0,0,0,0,0,0,10,3,0,0,1,0
137,4212,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4213,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4214,9,5,0,0,0,1,2,0,2,0,1,0,0
137,4215,4,4,0,0,0,5,3,0,2,0,1,0,0
137,4216,2,4,0,5,4,4,1,1,4,0,0,0,1
137,4217,0,0,0,0,0,0,0,10,3,0,0,1,0
137,4218,9,4,0,0,0,1,2,0,2,0,1,0,0
137,4219,0,0,0,0,0,9,2,0,1,1,0,0,0
137,4220,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4221,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4222,7,5,0,0,0,0,3,1,2,0,1,0,0
137,4223,0,0,0,8,5,2,1,1,4,0,0,0,1
137,4224,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4225,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4226,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4227,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4228,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4229,0,0,0,0,0,10,1,0,3,0,0,1,0
137,4230,3,4,0,6,4,2,1,0,4,0,0,0,1
137,4231,9,5,0,0,0,0,2,0,2,0,1,0,0
137,4232,0,0,0,7,4,3,1,1,4,0,0,0,1
137,4233,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4234,0,0,0,0,0,0,10,2,1,1,0,0,0
137,4235,0,0,0,10,9,0,0,0,3,0,0,0.999690570601208,0.000309429398792079
137,4236,5,5,0,0,0,5,1,0,2,0,1,0,0
137,4237,0,0,0,10,4,0,0,0,3,0,0,0.999741960352724,0.00025803964727629
137,4238,0,0,0,0,0,0,10,0,1,1,0,0,0
137,4239,0,0,0,0,0,0,10,0,1,1,0,0,0
138,4240,9,6,3,0,0,0,2,0,2,0,1,0,0
138,4241,10,7,0,0,0,0,0,0,2,0,1,0,0
138,4242,0,0,0,10,4,0,0,0,3,0,0,0.999741960352724,0.00025803964727629
138,4243,10,4,0,0,0,0,0,0,2,0,1,0,0
138,4244,0,0,0,10,5,0,0,0,3,0,0,0.999642692871998,0.00035730712800162
138,4245,10,4,0,0,0,0,0,0,2,0,1,0,0
138,4246,0,0,0,0,0,0,10,0,1,1,0,0,0
138,4247,0,0,0,0,0,0,10,0,1,1,0,0,0
138,4248,0,0,0,10,4,0,0,0,3,0,0,0.999806327018945,0.000193672981054969
138,4249,10,3,0,0,0,0,0,0,2,0,1,0,0
138,4250,0,0,0,10,3,0,0,0,3,0,0,0.999814025214247,0.000185974785753031
139,4251,7,10,0,0,0,0,4,0,2,0,1,0,0
139,4252,10,5,3,0,0,0,0,0,2,0,1,0,0
139,4253,0,0,0,5,9,4,3,0,4,0,0,0,1
139,4254,2,6,0,8,6,0,1,0,4,0,0,0,1
139,4255,10,6,0,0,0,0,0,0,2,0,1,0,0
139,4256,9,5,2,0,0,0,0,2,2,0,1,0,0
139,4257,0,0,0,0,0,2,9,0,1,1,0,0,0
139,4258,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4259,7,7,0,0,0,0,2,2,2,0,1,0,0
139,4260,10,4,0,0,0,0,0,0,2,0,1,0,0
139,4261,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4262,10,6,0,0,0,0,0,0,2,0,1,0,0
139,4263,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4264,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4265,10,7,0,0,0,0,0,0,2,0,1,0,0
139,4266,10,9,0,0,0,0,0,0,2,0,1,0,0
139,4267,5,8,0,3,6,0,1,2,4,0,0,0,1
139,4268,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4269,0,0,0,0,0,7,0,3,1,1,0,0,0
139,4270,10,6,0,0,0,0,0,0,2,0,1,0,0
139,4271,0,0,0,0,0,0,7,4,1,1,0,0,0
139,4272,3,7,0,5,5,1,2,2,4,0,0,0,1
139,4273,3,10,0,0,0,5,3,2,2,1.39049129922445e-06,0.999998609508701,0,0
139,4274,10,4,0,0,0,0,0,0,2,0,1,0,0
139,4275,3,6,1,4,5,3,2,0,4,0,0,0,1
139,4276,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4277,3,5,2,4,4,1,1,4,4,0,0,0,1
139,4278,10,8,0,0,0,0,0,0,2,0,1,0,0
139,4279,10,4,0,0,0,0,0,0,2,0,1,0,0
139,4280,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4281,10,6,0,0,0,0,1,0,2,0,1,0,0
139,4282,0,0,0,10,5,0,0,1,3,0,0,0.996967614995006,0.00303238500499443
139,4283,0,0,0,0,0,0,0,10,3,0,0,1,0
139,4284,8,4,4,0,0,1,1,1,2,0,1,0,0
139,4285,6,5,1,0,0,0,1,4,2,0,1,0,0
139,4286,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4287,9,6,0,0,0,1,1,0,2,0,1,0,0
139,4288,10,7,0,0,0,0,0,0,2,0,1,0,0
139,4289,4,5,2,3,5,3,1,2,4,0,0,0,1
139,4290,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4291,0,0,0,0,0,0,0,10,3,0,0,1,0
139,4292,9,7,1,0,0,0,2,0,2,0,1,0,0
139,4293,9,6,0,0,0,0,2,0,2,0,1,0,0
139,4294,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4295,0,0,0,0,0,0,10,0,1,1,0,0,0
139,4296,0,0,0,10,5,0,0,0,3,0,0,0.99973181465957,0.000268185340430218
