STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
14,541,0,0,0,0,0,3,8,3,0,0,1,0
18,581,0,0,0,0,0,10,0,3,0,0,1,0
18,582,0,0,7,8,0,4,0,4,0.00282452585233533,0,0,0.997175474147665
18,583,0,0,0,0,0,10,0,3,0,0,1,0
18,584,0,0,10,7,0,0,0,4,1.67013189386397e-07,0,0,0.999999832986811
18,585,0,0,0,0,4,1,0,3,0.00916129644975571,0,0.990838703550244,0
18,586,0,0,10,5,0,0,0,4,1.21586986082904e-07,2.34299514635597e-07,0,0.999999644113499
18,587,0,0,0,0,5,2,0,3,0.00421167706805013,0,0.99578832293195,0
18,588,0,0,0,0,6,0,0,3,0.000997621724137156,0,0.999002378275863,0
18,589,0,0,10,5,0,0,0,4,1.21586986082904e-07,2.34299514635597e-07,0,0.999999644113499
18,590,0,0,0,0,4,4,0,3,0.00129897089643254,0,0.998701029103567,0
18,591,0,0,0,0,5,3,0,3,0.0029386840051937,0,0.997061315994806,0
18,592,0,0,10,3,0,1,0,4,1.01931923049505e-06,0,0,0.999998980680769
18,593,0,0,0,0,0,10,0,3,0,0,1,0
18,594,0,0,0,0,0,10,0,3,0,0,1,0
18,595,0,0,0,0,5,1,0,3,0.00967231960548893,0,0.990327680394511,0
18,596,2,2,7,5,1,1,0,1,1,0,0,0
18,597,2,6,0,0,3,5,0,1,1,0,0,0
18,598,0,0,0,0,0,10,0,3,0,0,1,0
18,599,0,0,0,0,5,1,0,3,0.00967231960548893,0,0.990327680394511,0
18,600,5,5,0,0,4,0,0,1,1,0,0,0
18,601,0,0,0,0,0,10,0,3,0,0,1,0
18,602,0,0,0,0,0,10,0,3,0,0,1,0
18,603,0,0,0,0,0,10,0,3,0,0,1,0
18,604,0,0,0,0,0,10,0,3,0,0,1,0
18,605,0,0,9,5,0,2,0,4,8.09122797569159e-05,0,0,0.999919087720243
18,606,0,0,0,0,4,4,0,3,0.00129897089643254,0,0.998701029103568,0
18,607,0,0,10,6,0,0,0,4,1.17126148903237e-07,0,0,0.999999882873851
18,608,0,0,0,0,0,10,0,3,0,0,1,0
18,609,0,0,10,4,0,1,0,4,1.0916186744863e-06,0,0,0.999998908381325
18,610,0,0,9,3,1,1,0,4,0.000138085231361443,0,0,0.999861914768639
18,611,0,0,0,0,0,10,0,3,0,0,1,0
18,612,3,9,0,0,4,2,1,1,1,0,0,0
18,613,3,5,8,8,0,1,0,1,1,0,0,0
19,652,0,0,10,5,0,0,0,4,1.73147382904657e-07,3.34724729440782e-07,0,0.999999492127888
19,653,0,0,0,0,0,10,0,3,0,0,1,0
19,654,0,0,10,4,0,0,1,4,9.87688621492765e-08,0,0,0.999999901231138
19,655,0,0,0,0,0,0,10,2,0,1,0,0
19,656,0,0,0,0,3,3,6,3,0.000261262281412481,0,0.999738737718588,0
19,657,0,0,10,4,0,0,0,4,6.35440240511589e-08,0,0,0.999999936455976
19,658,1,0,5,5,5,1,1,1,1,0,0,0
19,659,8,4,0,0,0,2,2,1,1,0,0,0
19,660,7,6,0,0,0,1,4,1,1,0,0,0
19,661,0,0,0,0,0,10,0,3,0,0,1,0
19,662,0,0,0,0,0,10,0,3,0,0,1,0
19,663,0,0,0,0,0,10,0,3,0,0,1,0
19,664,0,0,0,0,0,10,0,3,0,0,1,0
19,665,0,0,10,3,0,0,0,4,5.93354097011094e-08,0,0,0.99999994066459
19,666,0,0,0,0,0,10,0,3,0,0,1,0
19,667,0,0,0,0,0,10,0,3,0,0,1,0
19,668,3,4,5,3,2,1,1,1,1,0,0,0
19,669,0,0,0,0,6,6,0,3,0.000189413783144462,0,0.999810586216855,0
19,670,0,0,0,0,4,4,4,3,0.000679792328176987,0,0.999320207671823,0
19,671,0,0,0,0,0,10,0,3,0,0,1,0
19,672,4,4,6,3,1,1,0,1,1,0,0,0
19,673,5,0,0,0,0,5,3,1,1,0,0,0
19,674,0,0,10,6,0,0,0,4,1.66794892123282e-07,0,0,0.999999833205108
19,675,0,0,0,0,0,10,0,3,0,0,1,0
19,676,0,0,0,0,5,6,0,3,0.000481967595111623,0,0.999518032404888,0
19,677,0,0,10,4,1,1,0,4,1.20743207626086e-05,0,0,0.999987925679237
19,678,0,0,0,0,5,4,2,3,0.00219254188914228,0,0.997807458110858,0
19,679,0,0,0,0,0,0,10,2,0,1,0,0
19,680,0,0,9,4,1,1,0,4,0.000136780336151062,0,0,0.999863219663849
19,681,0,0,0,0,0,10,0,3,0,0,1,0
19,682,0,0,0,0,0,0,10,2,0,1,0,0
19,683,0,0,0,0,0,0,10,2,0,1,0,0
19,684,0,0,10,3,0,0,1,4,2.72467219098259e-08,0,0,0.999999972753278
19,685,0,0,0,0,0,0,10,2,0,1,0,0
20,720,0,0,0,0,0,10,0,3,0,0,1,0
20,721,0,0,8,10,0,3,0,4,0.000881810692883735,0,0,0.999118189307116
20,722,0,0,0,0,0,10,0,3,0,0,1,0
20,723,0,0,10,6,0,0,0,4,1.17126148903237e-07,0,0,0.999999882873851
20,724,0,0,10,4,0,0,0,4,2.02961929466782e-08,0,0,0.999999979703807
20,725,0,0,10,8,0,0,0,4,6.77924177931243e-08,0,0,0.999999932207582
