STUDENT_ID,SESSION_ID,FA_PERC,FA_CO_PERC,SA_PERC,SA_CO_PERC,VID_PERC,READ_PERC,METACOG_PERC,state,S1,S2,S3,S4
229,16821,0,0,0,0,0,0,10,3,0,0,1,0
229,16822,0,0,9,9,0,0,2,2,0,0.999962764480852,0,3.72355191479988e-05
229,16823,0,0,0,0,4,7,0,3,0,0,0.999724570962044,0.000275429037956068
229,16824,5,9,0,0,3,1,0,4,0,0,0,1
229,16825,2,9,0,0,5,1,0,4,0,0,0,1
229,16826,3,4,5,9,1,0,3,4,0,0,2.65037614135495e-08,0.999999973496239
229,16827,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
229,16828,10,7,0,0,0,0,0,4,0,0,0,1
229,16829,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
229,16830,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16831,0,0,9,5,0,2,1,2,0,0.999840752682943,0,0.000159247317057468
229,16832,0,0,0,0,6,6,0,3,0,0,0.99998279196329,1.72080367100455e-05
229,16833,3,6,0,0,5,1,0,4,0,0,2.83140374081457e-06,0.999997168596259
229,16834,7,6,0,0,2,3,0,4,0,0,0,1
229,16835,4,10,7,8,1,0,0,4,0,0,4.73008005414624e-09,0.99999999526992
229,16836,0,0,7,6,0,0,4,3,0,0,0.998555635083591,0.00144436491640841
229,16837,0,0,0,0,0,9,3,3,0,0,0.999934999705056,6.50002949445577e-05
229,16838,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
229,16839,0,0,0,0,0,10,0,1,0.999999749301989,0,0,2.50698010782724e-07
229,16840,10,6,0,0,0,0,0,4,0,0,0,1
229,16841,7,9,0,0,0,4,0,4,0,0,0,1
229,16842,10,7,0,0,0,0,0,4,0,0,0,1
229,16843,10,6,0,0,0,0,0,4,0,0,0,1
229,16844,0,0,0,0,0,10,0,1,0.999998620969403,0,0,1.37903059689323e-06
229,16845,0,0,0,0,3,8,0,3,0,0,0.998039068716851,0.00196093128314904
229,16846,1,6,4,10,1,1,5,4,0,0,1.66627750747787e-08,0.999999983337225
229,16847,0,0,0,0,0,0,10,3,0,0,1,0
229,16848,0,0,0,0,0,10,0,1,0.99999926459486,0,0,7.35405139881588e-07
229,16849,10,10,0,0,0,0,0,4,0,0,0,1
229,16850,10,9,0,0,0,0,0,4,0,0,0,1
229,16851,0,0,9,8,0,0,2,2,0,0.999917446979554,0,8.25530204461522e-05
