CASE_ID,ACTIVITY_NAME,TIMESTAMP
68,MCQ_CO,2014-08-10 16:29:26
68,MCQ_CO,2014-08-10 16:29:48
68,MCQ_CO,2014-08-10 16:30:06
68,MCQ_IN,2014-08-10 16:30:41
68,MCQ_CO,2014-08-10 16:30:48
68,MCQ_CO,2014-08-10 16:31:32
68,EXE_IN,2014-08-10 16:32:29
21,CONTENT_ACCESS,2014-08-10 16:33:31
68,EXE_CO,2014-08-10 16:33:56
68,EXE_IN,2014-08-10 16:34:21
68,EXE_CO,2014-08-10 16:34:51
68,EXE_CO,2014-08-10 16:35:26
68,EXE_IN,2014-08-10 16:35:43
68,EXE_IN,2014-08-10 16:37:03
178,MCQ_IN,2014-08-10 16:37:07
178,MCQ_CO,2014-08-10 16:37:09
178,MCQ_CO,2014-08-10 16:37:33
178,MCQ_CO,2014-08-10 16:37:37
68,EXE_CO,2014-08-10 16:37:42
178,MCQ_IN,2014-08-10 16:37:54
68,EXE_CO,2014-08-10 16:37:59
178,VIDEO_PLAY,2014-08-10 16:38:03
178,VIDEO_PLAY,2014-08-10 16:38:04
68,EXE_IN,2014-08-10 16:38:28
178,VIDEO_PLAY,2014-08-10 16:39:32
178,MCQ_CO,2014-08-10 16:39:43
178,VIDEO_PLAY,2014-08-10 16:39:49
68,EXE_CO,2014-08-10 16:41:03
68,EXE_CO,2014-08-10 16:41:19
68,CONTENT_ACCESS,2014-08-10 16:41:44
68,CONTENT_ACCESS,2014-08-10 16:42:31
68,CONTENT_ACCESS,2014-08-10 16:42:33
178,VIDEO_PLAY,2014-08-10 16:43:32
178,VIDEO_PLAY,2014-08-10 16:43:33
178,VIDEO_PLAY,2014-08-10 16:44:32
178,MCQ_CO,2014-08-10 16:44:47
178,MCQ_CO,2014-08-10 16:45:04
178,CONTENT_ACCESS,2014-08-10 16:45:27
178,MCQ_IN,2014-08-10 16:48:55
178,MCQ_CO,2014-08-10 16:49:33
178,MCQ_CO,2014-08-10 16:50:04
178,MCQ_CO,2014-08-10 16:50:41
178,MCQ_CO,2014-08-10 16:50:43
178,MCQ_CO,2014-08-10 16:50:57
178,VIDEO_PLAY,2014-08-10 16:58:39
178,VIDEO_PLAY,2014-08-10 16:58:40
178,VIDEO_PLAY,2014-08-10 17:01:19
178,MCQ_CO,2014-08-10 17:01:26
68,EXE_IN,2014-08-10 17:01:29
68,EXE_CO,2014-08-10 17:03:11
68,EXE_CO,2014-08-10 17:04:03
68,EXE_IN,2014-08-10 17:04:53
68,EXE_IN,2014-08-10 17:05:20
178,EXE_IN,2014-08-10 17:06:26
68,EXE_CO,2014-08-10 17:06:33
68,EXE_IN,2014-08-10 17:08:47
178,EXE_CO,2014-08-10 17:10:03
68,EXE_IN,2014-08-10 17:10:07
178,CONTENT_ACCESS,2014-08-10 17:10:16
178,CONTENT_ACCESS,2014-08-10 17:10:25
178,EXE_CO,2014-08-10 17:12:09
68,EXE_CO,2014-08-10 17:12:12
68,EXE_CO,2014-08-10 17:13:23
178,EXE_CO,2014-08-10 17:13:54
68,EXE_CO,2014-08-10 17:14:10
178,EXE_IN,2014-08-10 17:14:48
68,EXE_IN,2014-08-10 17:15:06
68,EXE_IN,2014-08-10 17:15:26
178,EXE_CO,2014-08-10 17:15:28
68,EXE_CO,2014-08-10 17:15:40
68,EXE_IN,2014-08-10 17:16:14
68,EXE_IN,2014-08-10 17:16:24
178,EXE_CO,2014-08-10 17:16:35
68,EXE_CO,2014-08-10 17:17:34
178,EXE_IN,2014-08-10 17:17:36
68,EXE_IN,2014-08-10 17:17:44
68,EXE_IN,2014-08-10 17:18:15
178,EXE_IN,2014-08-10 17:18:19
68,EXE_IN,2014-08-10 17:19:12
178,EXE_CO,2014-08-10 17:19:18
178,EXE_CO,2014-08-10 17:19:25
68,EXE_IN,2014-08-10 17:19:39
68,EXE_IN,2014-08-10 17:19:53
68,EXE_CO,2014-08-10 17:20:17
68,EXE_IN,2014-08-10 17:20:32
68,EXE_IN,2014-08-10 17:20:48
68,EXE_CO,2014-08-10 17:21:17
68,EXE_IN,2014-08-10 17:21:31
178,EXE_IN,2014-08-10 17:21:44
68,EXE_CO,2014-08-10 17:21:44
68,EXE_IN,2014-08-10 17:21:53
68,EXE_CO,2014-08-10 17:22:08
68,EXE_CO,2014-08-10 17:22:19
178,EXE_CO,2014-08-10 17:22:27
68,EXE_IN,2014-08-10 17:22:32
178,EXE_CO,2014-08-10 17:22:33
68,EXE_IN,2014-08-10 17:22:51
68,EXE_CO,2014-08-10 17:22:59
68,DBOARD_ACCESS,2014-08-10 17:23:19
68,DBOARD_ACCESS,2014-08-10 17:23:41
178,EXE_IN,2014-08-10 17:23:46
68,DBOARD_ACCESS,2014-08-10 17:23:58
178,EXE_CO,2014-08-10 17:24:09
178,EXE_CO,2014-08-10 17:24:22
178,EXE_CO,2014-08-10 17:25:39
178,EXE_CO,2014-08-10 17:25:47
178,EXE_CO,2014-08-10 17:26:06
178,EXE_CO,2014-08-10 17:26:12
178,EXE_IN,2014-08-10 17:26:18
178,EXE_IN,2014-08-10 17:26:24
178,EXE_CO,2014-08-10 17:26:28
178,EXE_CO,2014-08-10 17:57:40
178,EXE_CO,2014-08-10 17:58:57
178,EXE_CO,2014-08-10 17:59:40
178,EXE_IN,2014-08-10 18:13:09
178,EXE_IN,2014-08-10 18:14:02
178,EXE_IN,2014-08-10 18:14:12
178,EXE_IN,2014-08-10 18:14:30
178,EXE_CO,2014-08-10 18:15:16
178,EXE_IN,2014-08-10 18:15:46
178,EXE_IN,2014-08-10 18:16:08
178,EXE_CO,2014-08-10 18:16:33
178,EXE_CO,2014-08-10 18:16:40
178,EXE_CO,2014-08-10 18:17:18
134,CONTENT_ACCESS,2014-08-10 20:16:42
134,CONTENT_ACCESS,2014-08-10 20:16:44
21,CONTENT_ACCESS,2014-08-10 21:26:31
21,MCQ_CO,2014-08-10 21:39:09
21,MCQ_CO,2014-08-10 21:39:30
21,MCQ_CO,2014-08-10 21:48:34
21,MCQ_CO,2014-08-10 21:48:51
342,CONTENT_ACCESS,2014-08-10 21:57:24
342,CONTENT_ACCESS,2014-08-10 21:58:15
342,CONTENT_ACCESS,2014-08-10 21:58:16
342,CONTENT_ACCESS,2014-08-10 21:58:19
342,VIDEO_PLAY,2014-08-10 21:59:00
342,VIDEO_PLAY,2014-08-10 21:59:02
21,MCQ_CO,2014-08-10 22:05:00
342,VIDEO_PLAY,2014-08-10 22:06:34
24,CONTENT_ACCESS,2014-08-10 22:08:23
21,MCQ_CO,2014-08-10 22:09:25
342,VIDEO_PLAY,2014-08-10 22:12:57
148,CONTENT_ACCESS,2014-08-10 22:21:19
342,DBOARD_ACCESS,2014-08-10 22:21:48
342,DBOARD_ACCESS,2014-08-10 22:23:00
342,DBOARD_ACCESS,2014-08-10 22:23:16
21,MCQ_CO,2014-08-10 22:30:26
21,CONTENT_ACCESS,2014-08-10 22:30:39
21,CONTENT_ACCESS,2014-08-10 22:30:47
21,CONTENT_ACCESS,2014-08-10 22:30:56
21,CONTENT_ACCESS,2014-08-10 22:31:01
21,CONTENT_ACCESS,2014-08-10 22:31:51
21,CONTENT_ACCESS,2014-08-10 22:56:01
21,CONTENT_ACCESS,2014-08-10 23:00:11
21,CONTENT_ACCESS,2014-08-10 23:04:23
21,CONTENT_ACCESS,2014-08-10 23:16:47
21,CONTENT_ACCESS,2014-08-10 23:17:05
21,MCQ_SR,2014-08-10 23:20:56
21,MCQ_IN,2014-08-10 23:21:28
21,MCQ_CO,2014-08-10 23:22:55
21,MCQ_IN,2014-08-10 23:23:09
21,MCQ_CO,2014-08-10 23:23:14
21,MCQ_CO,2014-08-10 23:23:47
21,MCQ_CO,2014-08-10 23:24:48
345,EXE_CO,2014-08-10 23:47:13
345,EXE_CO,2014-08-10 23:47:34
345,EXE_CO,2014-08-10 23:48:56
345,EXE_IN,2014-08-10 23:49:47
345,EXE_CO,2014-08-10 23:50:51
345,CONTENT_ACCESS,2014-08-10 23:55:19
345,MCQ_CO,2014-08-11 00:10:58
345,MCQ_CO,2014-08-11 00:11:24
345,MCQ_IN,2014-08-11 00:12:05
345,MCQ_CO,2014-08-11 00:12:07
345,MCQ_CO,2014-08-11 00:12:51
345,MCQ_CO,2014-08-11 00:13:50
345,CONTENT_ACCESS,2014-08-11 00:15:12
345,VIDEO_PLAY,2014-08-11 00:15:21
345,VIDEO_PLAY,2014-08-11 00:15:22
345,VIDEO_PLAY,2014-08-11 00:15:26
345,VIDEO_PLAY,2014-08-11 00:15:34
345,VIDEO_PLAY,2014-08-11 00:15:34
345,VIDEO_PLAY,2014-08-11 00:15:39
345,VIDEO_PLAY,2014-08-11 00:15:40
345,VIDEO_PLAY,2014-08-11 00:16:30
345,VIDEO_PLAY,2014-08-11 00:16:30
345,VIDEO_PLAY,2014-08-11 00:16:32
345,VIDEO_PLAY,2014-08-11 00:16:39
345,VIDEO_PLAY,2014-08-11 00:16:40
345,VIDEO_PLAY,2014-08-11 00:16:40
345,VIDEO_PLAY,2014-08-11 00:16:41
345,VIDEO_PLAY,2014-08-11 00:16:45
345,VIDEO_PLAY,2014-08-11 00:16:45
345,VIDEO_PLAY,2014-08-11 00:17:41
345,VIDEO_PLAY,2014-08-11 00:17:41
345,VIDEO_PLAY,2014-08-11 00:17:42
345,VIDEO_PLAY,2014-08-11 00:17:42
345,VIDEO_PLAY,2014-08-11 00:17:53
345,VIDEO_PLAY,2014-08-11 00:17:53
21,CONTENT_ACCESS,2014-08-11 00:17:59
21,CONTENT_ACCESS,2014-08-11 00:18:44
345,VIDEO_PLAY,2014-08-11 00:19:20
345,VIDEO_PLAY,2014-08-11 00:19:28
345,VIDEO_PLAY,2014-08-11 00:25:35
345,VIDEO_PLAY,2014-08-11 00:26:54
345,VIDEO_PLAY,2014-08-11 00:26:58
345,VIDEO_PLAY,2014-08-11 00:26:58
345,VIDEO_PLAY,2014-08-11 00:27:00
345,VIDEO_PLAY,2014-08-11 00:28:03
345,VIDEO_PLAY,2014-08-11 00:28:05
345,VIDEO_PLAY,2014-08-11 00:28:05
345,VIDEO_PLAY,2014-08-11 00:28:06
345,VIDEO_PLAY,2014-08-11 00:28:15
345,MCQ_CO,2014-08-11 00:29:09
345,MCQ_CO,2014-08-11 00:29:17
345,MCQ_CO,2014-08-11 00:29:35
345,MCQ_CO,2014-08-11 00:29:51
345,MCQ_CO,2014-08-11 00:30:45
345,CONTENT_ACCESS,2014-08-11 00:31:09
345,CONTENT_ACCESS,2014-08-11 00:31:29
345,CONTENT_ACCESS,2014-08-11 00:32:15
345,CONTENT_ACCESS,2014-08-11 00:32:18
345,CONTENT_ACCESS,2014-08-11 00:32:38
345,MCQ_CO,2014-08-11 00:36:41
345,MCQ_CO,2014-08-11 00:36:50
345,MCQ_CO,2014-08-11 00:39:35
345,MCQ_CO,2014-08-11 00:39:50
345,MCQ_IN,2014-08-11 00:43:55
345,MCQ_CO,2014-08-11 00:44:23
345,MCQ_CO,2014-08-11 00:44:35
345,MCQ_CO,2014-08-11 00:49:42
345,MCQ_CO,2014-08-11 00:50:11
21,MCQ_CO,2014-08-11 00:52:39
21,MCQ_CO,2014-08-11 00:52:46
21,MCQ_CO,2014-08-11 00:53:06
18,CONTENT_ACCESS,2014-08-11 00:54:51
345,MCQ_IN,2014-08-11 00:57:32
18,MCQ_CO,2014-08-11 00:57:46
345,MCQ_IN,2014-08-11 00:57:52
18,MCQ_CO,2014-08-11 00:58:14
345,CONTENT_ACCESS,2014-08-11 00:58:18
345,CONTENT_ACCESS,2014-08-11 00:58:22
18,MCQ_CO,2014-08-11 00:58:26
345,DBOARD_ACCESS,2014-08-11 00:58:32
18,MCQ_CO,2014-08-11 00:58:45
18,MCQ_IN,2014-08-11 00:59:06
18,MCQ_CO,2014-08-11 00:59:10
18,MCQ_CO,2014-08-11 00:59:24
18,CONTENT_ACCESS,2014-08-11 01:00:04
18,CONTENT_ACCESS,2014-08-11 01:00:04
18,CONTENT_ACCESS,2014-08-11 01:00:04
18,CONTENT_ACCESS,2014-08-11 01:00:24
18,CONTENT_ACCESS,2014-08-11 01:00:29
18,EXE_IN,2014-08-11 01:00:59
18,EXE_CO,2014-08-11 01:02:20
18,EXE_IN,2014-08-11 01:03:05
18,EXE_CO,2014-08-11 01:03:23
18,EXE_CO,2014-08-11 01:03:42
18,EXE_IN,2014-08-11 01:04:20
18,EXE_IN,2014-08-11 01:05:02
18,EXE_IN,2014-08-11 01:05:08
18,EXE_CO,2014-08-11 01:05:20
18,EXE_CO,2014-08-11 01:05:25
18,EXE_IN,2014-08-11 01:05:31
18,EXE_IN,2014-08-11 01:05:36
18,EXE_IN,2014-08-11 01:05:56
18,EXE_IN,2014-08-11 01:06:14
18,EXE_CO,2014-08-11 01:06:19
18,EXE_CO,2014-08-11 01:06:24
18,DBOARD_ACCESS,2014-08-11 01:06:39
18,DBOARD_ACCESS,2014-08-11 01:06:41
18,DBOARD_ACCESS,2014-08-11 01:06:43
18,DBOARD_ACCESS,2014-08-11 01:06:50
18,CONTENT_ACCESS,2014-08-11 01:07:02
18,CONTENT_ACCESS,2014-08-11 01:07:04
18,CONTENT_ACCESS,2014-08-11 01:07:07
18,CONTENT_ACCESS,2014-08-11 01:07:12
18,CONTENT_ACCESS,2014-08-11 01:07:14
18,CONTENT_ACCESS,2014-08-11 01:07:15
18,CONTENT_ACCESS,2014-08-11 01:07:18
18,CONTENT_ACCESS,2014-08-11 01:08:55
18,CONTENT_ACCESS,2014-08-11 01:08:56
18,CONTENT_ACCESS,2014-08-11 01:09:21
342,MCQ_IN,2014-08-11 11:40:08
342,MCQ_CO,2014-08-11 11:40:23
342,MCQ_CO,2014-08-11 11:40:38
342,MCQ_IN,2014-08-11 11:40:49
342,MCQ_CO,2014-08-11 11:41:21
342,MCQ_IN,2014-08-11 11:41:59
342,MCQ_CO,2014-08-11 11:42:20
342,MCQ_IN,2014-08-11 11:43:32
342,MCQ_CO,2014-08-11 11:43:36
342,EXE_IN,2014-08-11 11:48:25
342,EXE_CO,2014-08-11 11:50:28
342,EXE_CO,2014-08-11 11:50:49
342,EXE_IN,2014-08-11 11:51:36
342,EXE_IN,2014-08-11 11:51:49
342,EXE_IN,2014-08-11 11:52:52
18,DBOARD_ACCESS,2014-08-11 12:09:05
18,CONTENT_ACCESS,2014-08-11 12:20:15
18,CONTENT_ACCESS,2014-08-11 12:20:17
18,CONTENT_ACCESS,2014-08-11 12:30:22
24,ORIENT,2014-08-11 13:24:05
18,CONTENT_ACCESS,2014-08-11 13:28:42
18,CONTENT_ACCESS,2014-08-11 13:37:36
18,CONTENT_ACCESS,2014-08-11 13:40:14
18,CONTENT_ACCESS,2014-08-11 13:40:33
49,CONTENT_ACCESS,2014-08-11 15:31:10
49,CONTENT_ACCESS,2014-08-11 15:32:40
49,MCQ_CO,2014-08-11 15:34:00
49,MCQ_CO,2014-08-11 15:35:26
49,MCQ_CO,2014-08-11 15:35:51
49,MCQ_CO,2014-08-11 15:35:59
49,MCQ_IN,2014-08-11 15:36:23
49,MCQ_CO,2014-08-11 15:36:32
49,MCQ_CO,2014-08-11 15:37:11
49,EXE_CO,2014-08-11 15:49:10
49,EXE_IN,2014-08-11 15:50:18
49,EXE_IN,2014-08-11 15:50:41
49,EXE_IN,2014-08-11 15:51:47
49,EXE_CO,2014-08-11 15:52:29
49,EXE_IN,2014-08-11 15:53:04
49,EXE_IN,2014-08-11 15:53:40
49,EXE_CO,2014-08-11 15:55:02
49,EXE_IN,2014-08-11 15:55:31
49,EXE_CO,2014-08-11 15:56:01
49,EXE_CO,2014-08-11 15:56:36
49,EXE_IN,2014-08-11 15:57:04
49,EXE_CO,2014-08-11 15:57:13
49,EXE_IN,2014-08-11 15:57:20
49,EXE_CO,2014-08-11 15:58:36
49,EXE_IN,2014-08-11 15:58:44
49,EXE_CO,2014-08-11 15:59:01
49,DBOARD_ACCESS,2014-08-11 15:59:25
49,DBOARD_ACCESS,2014-08-11 15:59:29
49,DBOARD_ACCESS,2014-08-11 15:59:37
49,DBOARD_ACCESS,2014-08-11 16:00:01
49,DBOARD_ACCESS,2014-08-11 16:00:04
49,DBOARD_ACCESS,2014-08-11 16:00:26
49,DBOARD_ACCESS,2014-08-11 16:00:33
49,DBOARD_ACCESS,2014-08-11 16:00:37
49,DBOARD_ACCESS,2014-08-11 16:00:40
49,DBOARD_ACCESS,2014-08-11 16:00:44
49,DBOARD_ACCESS,2014-08-11 16:00:59
49,CONTENT_ACCESS,2014-08-11 16:01:21
49,CONTENT_ACCESS,2014-08-11 16:04:28
21,CONTENT_ACCESS,2014-08-11 17:49:53
21,EXE_IN,2014-08-11 17:50:32
21,EXE_CO,2014-08-11 17:51:04
30,CONTENT_ACCESS,2014-08-11 17:51:36
21,EXE_CO,2014-08-11 17:51:44
21,EXE_CO,2014-08-11 17:52:29
30,MCQ_CO,2014-08-11 17:53:32
21,EXE_CO,2014-08-11 17:54:32
21,EXE_CO,2014-08-11 17:54:57
21,EXE_CO,2014-08-11 17:55:34
30,MCQ_IN,2014-08-11 17:55:48
21,EXE_IN,2014-08-11 17:55:59
30,MCQ_IN,2014-08-11 17:56:00
30,MCQ_CO,2014-08-11 17:56:29
21,EXE_IN,2014-08-11 17:56:41
21,EXE_CO,2014-08-11 17:56:45
21,EXE_IN,2014-08-11 17:56:52
30,MCQ_CO,2014-08-11 17:56:54
21,EXE_CO,2014-08-11 17:56:56
30,MCQ_CO,2014-08-11 17:57:38
30,MCQ_IN,2014-08-11 18:01:05
30,MCQ_SR,2014-08-11 18:01:06
30,MCQ_CO,2014-08-11 18:01:58
30,MCQ_IN,2014-08-11 18:02:30
30,MCQ_CO,2014-08-11 18:02:33
49,CONTENT_ACCESS,2014-08-11 18:09:37
49,MCQ_CO,2014-08-11 18:12:11
49,MCQ_CO,2014-08-11 18:12:34
49,MCQ_CO,2014-08-11 18:17:25
49,MCQ_CO,2014-08-11 18:19:28
342,EXE_IN,2014-08-11 18:22:20
49,MCQ_IN,2014-08-11 18:22:27
49,MCQ_IN,2014-08-11 18:22:31
49,MCQ_CO,2014-08-11 18:22:43
342,EXE_IN,2014-08-11 18:25:44
342,EXE_IN,2014-08-11 18:26:15
342,EXE_CO,2014-08-11 18:26:32
342,EXE_IN,2014-08-11 18:27:39
342,EXE_CO,2014-08-11 18:27:51
342,EXE_CO,2014-08-11 18:28:19
342,EXE_CO,2014-08-11 18:30:55
342,EXE_IN,2014-08-11 18:31:12
342,EXE_CO,2014-08-11 18:31:54
342,DBOARD_ACCESS,2014-08-11 18:33:52
342,DBOARD_ACCESS,2014-08-11 18:33:53
49,DBOARD_ACCESS,2014-08-11 18:36:53
49,CONTENT_ACCESS,2014-08-11 18:38:24
49,VIDEO_PLAY,2014-08-11 18:38:39
49,VIDEO_PLAY,2014-08-11 18:38:41
342,CONTENT_ACCESS,2014-08-11 18:39:25
21,CONTENT_ACCESS,2014-08-11 18:44:40
21,CONTENT_ACCESS,2014-08-11 18:44:42
49,VIDEO_PLAY,2014-08-11 18:45:46
49,VIDEO_PLAY,2014-08-11 18:48:16
49,VIDEO_PLAY,2014-08-11 18:52:01
49,VIDEO_PLAY,2014-08-11 18:52:44
49,VIDEO_PLAY,2014-08-11 18:54:43
24,CONTENT_ACCESS,2014-08-11 19:50:15
24,MCQ_CO,2014-08-11 19:51:56
24,MCQ_IN,2014-08-11 19:52:21
24,MCQ_IN,2014-08-11 19:52:26
24,MCQ_CO,2014-08-11 19:52:49
24,MCQ_CO,2014-08-11 19:53:23
24,MCQ_CO,2014-08-11 19:53:40
24,MCQ_CO,2014-08-11 19:54:06
24,MCQ_CO,2014-08-11 19:54:19
24,CONTENT_ACCESS,2014-08-11 19:54:59
24,CONTENT_ACCESS,2014-08-11 19:57:28
24,MCQ_IN,2014-08-11 20:00:25
24,MCQ_CO,2014-08-11 20:00:31
24,MCQ_IN,2014-08-11 20:00:36
24,MCQ_CO,2014-08-11 20:00:42
24,MCQ_IN,2014-08-11 20:02:22
24,MCQ_CO,2014-08-11 20:02:37
24,MCQ_IN,2014-08-11 20:03:44
24,MCQ_IN,2014-08-11 20:03:48
24,MCQ_IN,2014-08-11 20:03:54
24,MCQ_CO,2014-08-11 20:03:57
24,MCQ_CO,2014-08-11 20:10:39
24,MCQ_CO,2014-08-11 20:16:25
24,MCQ_CO,2014-08-11 20:16:43
24,EXE_IN,2014-08-11 20:35:55
24,EXE_IN,2014-08-11 20:36:13
24,EXE_CO,2014-08-11 20:36:40
24,EXE_IN,2014-08-11 20:38:27
24,EXE_IN,2014-08-11 20:39:23
24,EXE_IN,2014-08-11 20:39:32
24,EXE_CO,2014-08-11 20:40:03
216,CONTENT_ACCESS,2014-08-11 20:40:14
216,CONTENT_ACCESS,2014-08-11 20:40:35
24,EXE_CO,2014-08-11 20:40:53
24,EXE_CO,2014-08-11 20:41:08
134,CONTENT_ACCESS,2014-08-11 20:41:23
134,DBOARD_ACCESS,2014-08-11 20:42:00
134,DBOARD_ACCESS,2014-08-11 20:42:03
24,EXE_CO,2014-08-11 20:42:06
134,DBOARD_ACCESS,2014-08-11 20:42:10
134,DBOARD_ACCESS,2014-08-11 20:42:18
134,CONTENT_ACCESS,2014-08-11 20:42:24
24,EXE_IN,2014-08-11 20:42:27
24,EXE_IN,2014-08-11 20:43:02
216,MCQ_CO,2014-08-11 20:43:35
24,EXE_CO,2014-08-11 20:45:03
216,MCQ_IN,2014-08-11 20:45:09
216,MCQ_IN,2014-08-11 20:45:14
216,MCQ_SR,2014-08-11 20:45:16
24,EXE_IN,2014-08-11 20:45:27
24,EXE_IN,2014-08-11 20:45:45
216,MCQ_IN,2014-08-11 20:46:01
24,EXE_CO,2014-08-11 20:46:23
24,EXE_CO,2014-08-11 20:46:44
24,DBOARD_ACCESS,2014-08-11 20:47:05
24,DBOARD_ACCESS,2014-08-11 20:47:14
216,MCQ_CO,2014-08-11 20:47:24
24,DBOARD_ACCESS,2014-08-11 20:47:29
216,MCQ_IN,2014-08-11 20:47:32
216,MCQ_SR,2014-08-11 20:47:33
24,DBOARD_ACCESS,2014-08-11 20:47:36
24,DBOARD_ACCESS,2014-08-11 20:47:40
216,MCQ_CO,2014-08-11 20:47:43
24,DBOARD_ACCESS,2014-08-11 20:47:43
216,MCQ_CO,2014-08-11 20:47:54
216,MCQ_IN,2014-08-11 20:49:42
216,MCQ_CO,2014-08-11 20:51:53
216,MCQ_CO,2014-08-11 20:52:52
216,CONTENT_ACCESS,2014-08-11 21:20:43
216,EXE_CO,2014-08-11 21:53:28
216,EXE_CO,2014-08-11 21:53:51
216,EXE_CO,2014-08-11 21:54:05
216,EXE_CO,2014-08-11 21:55:56
216,EXE_CO,2014-08-11 21:56:24
216,EXE_IN,2014-08-11 21:56:43
216,EXE_CO,2014-08-11 21:57:45
216,EXE_CO,2014-08-11 21:58:11
216,EXE_IN,2014-08-11 21:58:35
216,EXE_CO,2014-08-11 21:58:41
216,DBOARD_ACCESS,2014-08-11 21:59:00
216,DBOARD_ACCESS,2014-08-11 21:59:06
216,DBOARD_ACCESS,2014-08-11 21:59:23
30,EXE_IN,2014-08-11 21:59:29
30,EXE_IN,2014-08-11 22:00:19
30,CONTENT_ACCESS,2014-08-11 22:00:56
30,EXE_CO,2014-08-11 22:02:04
30,EXE_IN,2014-08-11 22:05:44
30,EXE_CO,2014-08-11 22:06:49
30,EXE_CO,2014-08-11 22:07:16
30,EXE_CO,2014-08-11 22:09:15
30,EXE_CO,2014-08-11 22:13:43
30,EXE_CO,2014-08-11 22:14:49
30,EXE_IN,2014-08-11 22:15:03
30,EXE_CO,2014-08-11 22:15:48
30,EXE_CO,2014-08-11 22:16:02
4,CONTENT_ACCESS,2014-08-11 23:08:07
4,MCQ_CO,2014-08-11 23:10:41
4,MCQ_CO,2014-08-11 23:10:50
4,MCQ_CO,2014-08-11 23:11:06
4,MCQ_CO,2014-08-11 23:11:43
4,MCQ_IN,2014-08-11 23:11:56
4,MCQ_CO,2014-08-11 23:12:02
4,MCQ_IN,2014-08-11 23:12:24
4,MCQ_CO,2014-08-11 23:12:28
4,CONTENT_ACCESS,2014-08-11 23:13:15
4,CONTENT_ACCESS,2014-08-11 23:14:02
4,CONTENT_ACCESS,2014-08-11 23:14:03
4,CONTENT_ACCESS,2014-08-11 23:14:12
216,CONTENT_ACCESS,2014-08-12 09:12:25
4,CONTENT_ACCESS,2014-08-12 09:17:32
21,CONTENT_ACCESS,2014-08-12 09:21:10
21,CONTENT_ACCESS,2014-08-12 09:21:12
4,CONTENT_ACCESS,2014-08-12 09:24:55
21,CONTENT_ACCESS,2014-08-12 09:25:29
4,CONTENT_ACCESS,2014-08-12 09:26:02
4,CONTENT_ACCESS,2014-08-12 09:30:18
4,CONTENT_ACCESS,2014-08-12 09:39:21
4,CONTENT_ACCESS,2014-08-12 09:39:33
4,CONTENT_ACCESS,2014-08-12 09:39:38
4,CONTENT_ACCESS,2014-08-12 09:39:57
4,CONTENT_ACCESS,2014-08-12 09:40:00
216,MCQ_CO,2014-08-12 09:42:05
4,CONTENT_ACCESS,2014-08-12 09:46:16
216,MCQ_CO,2014-08-12 09:47:58
4,CONTENT_ACCESS,2014-08-12 09:49:04
21,CONTENT_ACCESS,2014-08-12 09:49:35
4,CONTENT_ACCESS,2014-08-12 09:49:51
4,CONTENT_ACCESS,2014-08-12 09:50:41
216,MCQ_CO,2014-08-12 09:50:51
4,CONTENT_ACCESS,2014-08-12 09:50:56
216,MCQ_CO,2014-08-12 09:51:18
4,CONTENT_ACCESS,2014-08-12 09:55:43
4,EXE_CO,2014-08-12 09:56:42
4,EXE_IN,2014-08-12 09:57:43
4,EXE_IN,2014-08-12 09:58:09
4,EXE_CO,2014-08-12 09:58:31
4,EXE_IN,2014-08-12 09:58:53
4,EXE_IN,2014-08-12 09:59:25
4,EXE_IN,2014-08-12 09:59:45
4,EXE_CO,2014-08-12 10:00:03
4,EXE_CO,2014-08-12 10:00:22
4,EXE_CO,2014-08-12 10:00:40
4,EXE_CO,2014-08-12 10:00:49
4,EXE_CO,2014-08-12 10:01:36
4,CONTENT_ACCESS,2014-08-12 10:01:54
4,CONTENT_ACCESS,2014-08-12 10:17:40
4,CONTENT_ACCESS,2014-08-12 10:20:32
21,CONTENT_ACCESS,2014-08-12 10:22:46
4,CONTENT_ACCESS,2014-08-12 10:38:16
68,CONTENT_ACCESS,2014-08-12 12:09:10
68,CONTENT_ACCESS,2014-08-12 12:10:14
68,CONTENT_ACCESS,2014-08-12 12:19:49
68,CONTENT_ACCESS,2014-08-12 12:23:47
68,CONTENT_ACCESS,2014-08-12 12:23:54
68,CONTENT_ACCESS,2014-08-12 12:23:55
68,CONTENT_ACCESS,2014-08-12 12:24:02
68,CONTENT_ACCESS,2014-08-12 12:25:06
68,CONTENT_ACCESS,2014-08-12 12:41:21
68,CONTENT_ACCESS,2014-08-12 13:13:41
148,EXE_IN,2014-08-12 13:13:59
148,EXE_IN,2014-08-12 13:14:26
148,EXE_IN,2014-08-12 13:14:46
148,EXE_CO,2014-08-12 13:14:54
148,EXE_IN,2014-08-12 13:15:10
148,EXE_CO,2014-08-12 13:15:43
68,CONTENT_ACCESS,2014-08-12 13:16:14
68,CONTENT_ACCESS,2014-08-12 13:16:17
68,CONTENT_ACCESS,2014-08-12 13:16:18
148,EXE_CO,2014-08-12 13:17:00
148,EXE_IN,2014-08-12 13:17:19
148,EXE_IN,2014-08-12 13:17:54
148,EXE_IN,2014-08-12 13:18:27
148,EXE_CO,2014-08-12 13:18:46
148,EXE_IN,2014-08-12 13:19:26
148,EXE_CO,2014-08-12 13:19:31
68,CONTENT_ACCESS,2014-08-12 13:19:38
148,EXE_IN,2014-08-12 13:20:02
148,EXE_CO,2014-08-12 13:20:16
