V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71
136,5408,EXE_IN/1,EXE_CO/2,EXE_IN/1,EXE_CO/1,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/6,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5409,CONTENT_ACCESS/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5411,EXE_CO/6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5412,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5413,CONTENT_ACCESS/7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5415,CONTENT_ACCESS/15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5417,EXE_CO/1,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5418,EXE_CO/2,EXE_IN/2,EXE_CO/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5419,CONTENT_ACCESS/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5420,CONTENT_ACCESS/6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5422,CONTENT_ACCESS/2,VIDEO_PLAY/2,MCQ_CO/1,MCQ_IN/1,CONTENT_ACCESS/1,MCQ_IN/1,MCQ_CO/1,MC_EVAL/7,CONTENT_ACCESS/2,MC_EVAL/2,VIDEO_PLAY/2,MCQ_IN/2,EXE_CO/3,EXE_IN/2,EXE_CO/2,EXE_IN/1,EXE_CO/3,EXE_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5423,EXE_CO/1,EXE_IN/3,EXE_CO/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5424,CONTENT_ACCESS/8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5425,CONTENT_ACCESS/1,MCQ_IN/1,VIDEO_PLAY/2,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/2,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/4,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/2,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
136,5427,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5444,MC_ORIENT/2,CONTENT_ACCESS/9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5445,CONTENT_ACCESS/9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5446,CONTENT_ACCESS/1,MCQ_IN/2,MCQ_SR/1,MCQ_CO/3,MCQ_SR/2,MCQ_CO/2,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,CONTENT_ACCESS/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5447,MCQ_CO/5,MCQ_IN/1,MCQ_CO/1,CONTENT_ACCESS/1,VIDEO_PLAY/19,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/3,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,CONTENT_ACCESS/1,VIDEO_PLAY/1,CONTENT_ACCESS/3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5448,MC_EVAL/1,CONTENT_ACCESS/1,MC_EVAL/3,CONTENT_ACCESS/3,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/2,MCQ_SR/1,MCQ_CO/2,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/3,CONTENT_ACCESS/1,MC_EVAL/2,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5450,MC_EVAL/5,CONTENT_ACCESS/3,MCQ_IN/1,MCQ_SR/1,MCQ_CO/2,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5451,CONTENT_ACCESS/1,MC_EVAL/2,CONTENT_ACCESS/7,MCQ_CO/2,CONTENT_ACCESS/2,EXE_IN/2,CONTENT_ACCESS/2,MC_EVAL/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5452,MCQ_CO/1,MCQ_SR/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/3,MCQ_CO/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5453,MC_EVAL/1,CONTENT_ACCESS/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/2,MCQ_IN/1,MCQ_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5454,VIDEO_PLAY/31,MCQ_IN/1,MCQ_CO/2,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/2,MC_EVAL/1,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5457,MC_EVAL/1,CONTENT_ACCESS/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5458,MC_EVAL/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5459,CONTENT_ACCESS/3,MC_EVAL/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5460,MC_ORIENT/5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5461,CONTENT_ACCESS/1,VIDEO_PLAY/20,MCQ_IN/1,MCQ_CO/1,CONTENT_ACCESS/1,MC_EVAL/2,EXE_IN/4,EXE_CO/1,EXE_IN/9,EXE_CO/2,EXE_IN/2,EXE_CO/2,EXE_IN/1,EXE_CO/2,EXE_IN/3,EXE_CO/2,EXE_IN/2,EXE_CO/1,MC_EVAL/1,CONTENT_ACCESS/5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5462,CONTENT_ACCESS/3,MCQ_IN/1,MCQ_CO/2,MCQ_IN/2,MCQ_CO/1,CONTENT_ACCESS/1,VIDEO_PLAY/2,CONTENT_ACCESS/3,VIDEO_PLAY/30,MCQ_IN/2,MCQ_CO/3,MCQ_IN/2,MCQ_CO/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5463,CONTENT_ACCESS/1,VIDEO_PLAY/33,MCQ_IN/1,MCQ_CO/1,MCQ_IN/2,MCQ_CO/2,MCQ_IN/1,MC_EVAL/1,CONTENT_ACCESS/4,VIDEO_PLAY/4,CONTENT_ACCESS/1,VIDEO_PLAY/11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5464,CONTENT_ACCESS/1,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,MC_EVAL/1,CONTENT_ACCESS/4,EXE_IN/6,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/5,EXE_CO/3,EXE_IN/8,EXE_CO/3,EXE_IN/4,EXE_CO/2,EXE_IN/7,EXE_CO/3,MC_EVAL/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5466,MC_EVAL/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5467,CONTENT_ACCESS/7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5468,CONTENT_ACCESS/6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5469,MCQ_IN/2,MCQ_CO/1,MCQ_SR/1,MCQ_CO/1,MCQ_SR/1,MCQ_IN/3,MCQ_CO/1,MCQ_SR/1,MCQ_IN/1,MCQ_CO/1,MCQ_SR/1,MCQ_CO/2,MCQ_SR/1,MC_EVAL/1,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5470,CONTENT_ACCESS/1,MCQ_IN/1,MCQ_CO/2,MCQ_IN/2,MCQ_CO/1,MCQ_SR/1,MCQ_IN/1,MCQ_CO/1,MC_EVAL/1,CONTENT_ACCESS/1,VIDEO_PLAY/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/2,MCQ_CO/1,MCQ_IN/2,MCQ_SR/1,MCQ_CO/2,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5471,CONTENT_ACCESS/1,VIDEO_PLAY/10,MCQ_IN/2,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/2,MC_EVAL/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5474,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5475,EXE_CO/4,EXE_IN/8,EXE_CO/2,EXE_IN/1,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5476,CONTENT_ACCESS/11,MCQ_CO/2,MCQ_IN/3,MCQ_CO/1,MCQ_IN/1,MCQ_CO/4,MCQ_IN/1,MCQ_CO/2,MCQ_IN/2,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,MCQ_IN/2,MCQ_CO/1,CONTENT_ACCESS/3,EXE_IN/3,EXE_CO/1,EXE_IN/2,EXE_CO/2,EXE_IN/2,EXE_CO/1,EXE_IN/3,EXE_CO/3,EXE_IN/1,EXE_CO/1,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/1,EXE_CO/1,EXE_IN/2,EXE_CO/2,EXE_IN/1,EXE_CO/4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5477,EXE_IN/3,EXE_CO/1,EXE_IN/2,EXE_CO/3,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/2,CONTENT_ACCESS/3,MCQ_CO/3,MCQ_IN/1,MCQ_CO/1,MCQ_IN/3,MCQ_CO/2,MCQ_IN/1,MCQ_CO/3,MCQ_IN/1,MCQ_CO/2,MCQ_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5478,EXE_CO/2,EXE_IN/3,EXE_CO/1,EXE_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5479,CONTENT_ACCESS/5,MCQ_IN/1,MCQ_CO/5,MCQ_IN/1,MCQ_CO/4,MCQ_IN/2,MCQ_CO/1,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5480,MCQ_IN/3,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/3,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_SR/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,MCQ_CO/3,MCQ_IN/2,MCQ_CO/2,MCQ_IN/1,MCQ_CO/1,MCQ_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5481,CONTENT_ACCESS/2,VIDEO_PLAY/1,CONTENT_ACCESS/3,MCQ_IN/2,MCQ_CO/5,MCQ_IN/1,MCQ_CO/2,MC_ORIENT/1,EXE_IN/1,EXE_CO/1,EXE_IN/3,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/2,EXE_CO/7,EXE_IN/1,EXE_CO/2,EXE_IN/1,EXE_CO/4,EXE_IN/3,EXE_CO/2,EXE_IN/4,EXE_CO/1,EXE_IN/1,EXE_CO/3,EXE_IN/1,EXE_CO/7,EXE_IN/3,EXE_CO/3,EXE_IN/1,EXE_CO/1,EXE_IN/2,EXE_CO/2,EXE_IN/1,EXE_CO/5,EXE_IN/3,EXE_CO/2,EXE_IN/1,EXE_CO/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5482,EXE_CO/2,EXE_IN/2,EXE_CO/1,EXE_IN/1,EXE_CO/4,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/1,EXE_CO/1,EXE_IN/1,EXE_CO/2,EXE_IN/5,EXE_CO/1,EXE_IN/5,EXE_CO/1,EXE_IN/3,EXE_CO/2,EXE_IN/2,EXE_CO/5,EXE_IN/2,EXE_CO/4,EXE_IN/2,EXE_CO/3,EXE_IN/2,EXE_CO/3,EXE_IN/2,EXE_CO/1,EXE_IN/1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
137,5483,CONTENT_ACCESS/2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
