user_id,W2_Sun_MCQ,W2_Sun_EXE,W2_Sun_VIDEO,W2_Sun_RES,W2_Sun_METACOG,W2_Mon_MCQ,W2_Mon_EXE,W2_Mon_VIDEO,W2_Mon_RES,W2_Mon_METACOG,W2_Tue_MCQ,W2_Tue_EXE,W2_Tue_VIDEO,W2_Tue_RES,W2_Tue_METACOG,W2_Wed_MCQ,W2_Wed_EXE,W2_Wed_VIDEO,W2_Wed_RES,W2_Wed_METACOG,W2_Thu_MCQ,W2_Thu_EXE,W2_Thu_VIDEO,W2_Thu_RES,W2_Thu_METACOG,W2_Fri_MCQ,W2_Fri_EXE,W2_Fri_VIDEO,W2_Fri_RES,W2_Fri_METACOG,W2_Sat_MCQ,W2_Sat_EXE,W2_Sat_VIDEO,W2_Sat_RES,W2_Sat_METACOG,W3_Sun_MCQ,W3_Sun_EXE,W3_Sun_VIDEO,W3_Sun_RES,W3_Sun_METACOG,W3_Mon_MCQ,W3_Mon_EXE,W3_Mon_VIDEO,W3_Mon_RES,W3_Mon_METACOG,W3_Tue_MCQ,W3_Tue_EXE,W3_Tue_VIDEO,W3_Tue_RES,W3_Tue_METACOG,W3_Wed_MCQ,W3_Wed_EXE,W3_Wed_VIDEO,W3_Wed_RES,W3_Wed_METACOG,W3_Thu_MCQ,W3_Thu_EXE,W3_Thu_VIDEO,W3_Thu_RES,W3_Thu_METACOG,W3_Fri_MCQ,W3_Fri_EXE,W3_Fri_VIDEO,W3_Fri_RES,W3_Fri_METACOG,W3_Sat_MCQ,W3_Sat_EXE,W3_Sat_VIDEO,W3_Sat_RES,W3_Sat_METACOG,W4_Sun_MCQ,W4_Sun_EXE,W4_Sun_VIDEO,W4_Sun_RES,W4_Sun_METACOG,W4_Mon_MCQ,W4_Mon_EXE,W4_Mon_VIDEO,W4_Mon_RES,W4_Mon_METACOG,W4_Tue_MCQ,W4_Tue_EXE,W4_Tue_VIDEO,W4_Tue_RES,W4_Tue_METACOG,W4_Wed_MCQ,W4_Wed_EXE,W4_Wed_VIDEO,W4_Wed_RES,W4_Wed_METACOG,W4_Thu_MCQ,W4_Thu_EXE,W4_Thu_VIDEO,W4_Thu_RES,W4_Thu_METACOG,W4_Fri_MCQ,W4_Fri_EXE,W4_Fri_VIDEO,W4_Fri_RES,W4_Fri_METACOG,W4_Sat_MCQ,W4_Sat_EXE,W4_Sat_VIDEO,W4_Sat_RES,W4_Sat_METACOG,W5_Sun_MCQ,W5_Sun_EXE,W5_Sun_VIDEO,W5_Sun_RES,W5_Sun_METACOG,W5_Mon_MCQ,W5_Mon_EXE,W5_Mon_VIDEO,W5_Mon_RES,W5_Mon_METACOG,W5_Tue_MCQ,W5_Tue_EXE,W5_Tue_VIDEO,W5_Tue_RES,W5_Tue_METACOG,W5_Wed_MCQ,W5_Wed_EXE,W5_Wed_VIDEO,W5_Wed_RES,W5_Wed_METACOG,W5_Thu_MCQ,W5_Thu_EXE,W5_Thu_VIDEO,W5_Thu_RES,W5_Thu_METACOG,W5_Fri_MCQ,W5_Fri_EXE,W5_Fri_VIDEO,W5_Fri_RES,W5_Fri_METACOG,W5_Sat_MCQ,W5_Sat_EXE,W5_Sat_VIDEO,W5_Sat_RES,W5_Sat_METACOG,W6_Sun_MCQ,W6_Sun_EXE,W6_Sun_VIDEO,W6_Sun_RES,W6_Sun_METACOG,W6_Mon_MCQ,W6_Mon_EXE,W6_Mon_VIDEO,W6_Mon_RES,W6_Mon_METACOG,W6_Tue_MCQ,W6_Tue_EXE,W6_Tue_VIDEO,W6_Tue_RES,W6_Tue_METACOG,W6_Wed_MCQ,W6_Wed_EXE,W6_Wed_VIDEO,W6_Wed_RES,W6_Wed_METACOG,W6_Thu_MCQ,W6_Thu_EXE,W6_Thu_VIDEO,W6_Thu_RES,W6_Thu_METACOG,W6_Fri_MCQ,W6_Fri_EXE,W6_Fri_VIDEO,W6_Fri_RES,W6_Fri_METACOG,W6_Sat_MCQ,W6_Sat_EXE,W6_Sat_VIDEO,W6_Sat_RES,W6_Sat_METACOG,W7_Sun_MCQ,W7_Sun_EXE,W7_Sun_VIDEO,W7_Sun_RES,W7_Sun_METACOG,W7_Mon_MCQ,W7_Mon_EXE,W7_Mon_VIDEO,W7_Mon_RES,W7_Mon_METACOG,W7_Tue_MCQ,W7_Tue_EXE,W7_Tue_VIDEO,W7_Tue_RES,W7_Tue_METACOG,W7_Wed_MCQ,W7_Wed_EXE,W7_Wed_VIDEO,W7_Wed_RES,W7_Wed_METACOG,W7_Thu_MCQ,W7_Thu_EXE,W7_Thu_VIDEO,W7_Thu_RES,W7_Thu_METACOG,W7_Fri_MCQ,W7_Fri_EXE,W7_Fri_VIDEO,W7_Fri_RES,W7_Fri_METACOG,W7_Sat_MCQ,W7_Sat_EXE,W7_Sat_VIDEO,W7_Sat_RES,W7_Sat_METACOG,W8_Sun_MCQ,W8_Sun_EXE,W8_Sun_VIDEO,W8_Sun_RES,W8_Sun_METACOG,W8_Mon_MCQ,W8_Mon_EXE,W8_Mon_VIDEO,W8_Mon_RES,W8_Mon_METACOG,W8_Tue_MCQ,W8_Tue_EXE,W8_Tue_VIDEO,W8_Tue_RES,W8_Tue_METACOG,W8_Wed_MCQ,W8_Wed_EXE,W8_Wed_VIDEO,W8_Wed_RES,W8_Wed_METACOG,W8_Thu_MCQ,W8_Thu_EXE,W8_Thu_VIDEO,W8_Thu_RES,W8_Thu_METACOG,W8_Fri_MCQ,W8_Fri_EXE,W8_Fri_VIDEO,W8_Fri_RES,W8_Fri_METACOG,W8_Sat_MCQ,W8_Sat_EXE,W8_Sat_VIDEO,W8_Sat_RES,W8_Sat_METACOG,W9_Sun_MCQ,W9_Sun_EXE,W9_Sun_VIDEO,W9_Sun_RES,W9_Sun_METACOG,W9_Mon_MCQ,W9_Mon_EXE,W9_Mon_VIDEO,W9_Mon_RES,W9_Mon_METACOG,W9_Tue_MCQ,W9_Tue_EXE,W9_Tue_VIDEO,W9_Tue_RES,W9_Tue_METACOG,W9_Wed_MCQ,W9_Wed_EXE,W9_Wed_VIDEO,W9_Wed_RES,W9_Wed_METACOG,W9_Thu_MCQ,W9_Thu_EXE,W9_Thu_VIDEO,W9_Thu_RES,W9_Thu_METACOG,W9_Fri_MCQ,W9_Fri_EXE,W9_Fri_VIDEO,W9_Fri_RES,W9_Fri_METACOG,W9_Sat_MCQ,W9_Sat_EXE,W9_Sat_VIDEO,W9_Sat_RES,W9_Sat_METACOG,W10_Sun_MCQ,W10_Sun_EXE,W10_Sun_VIDEO,W10_Sun_RES,W10_Sun_METACOG,W10_Mon_MCQ,W10_Mon_EXE,W10_Mon_VIDEO,W10_Mon_RES,W10_Mon_METACOG,W10_Tue_MCQ,W10_Tue_EXE,W10_Tue_VIDEO,W10_Tue_RES,W10_Tue_METACOG,W10_Wed_MCQ,W10_Wed_EXE,W10_Wed_VIDEO,W10_Wed_RES,W10_Wed_METACOG,W10_Thu_MCQ,W10_Thu_EXE,W10_Thu_VIDEO,W10_Thu_RES,W10_Thu_METACOG,W10_Fri_MCQ,W10_Fri_EXE,W10_Fri_VIDEO,W10_Fri_RES,W10_Fri_METACOG,W10_Sat_MCQ,W10_Sat_EXE,W10_Sat_VIDEO,W10_Sat_RES,W10_Sat_METACOG,W11_Sun_MCQ,W11_Sun_EXE,W11_Sun_VIDEO,W11_Sun_RES,W11_Sun_METACOG,W11_Mon_MCQ,W11_Mon_EXE,W11_Mon_VIDEO,W11_Mon_RES,W11_Mon_METACOG,W11_Tue_MCQ,W11_Tue_EXE,W11_Tue_VIDEO,W11_Tue_RES,W11_Tue_METACOG,W11_Wed_MCQ,W11_Wed_EXE,W11_Wed_VIDEO,W11_Wed_RES,W11_Wed_METACOG,W11_Thu_MCQ,W11_Thu_EXE,W11_Thu_VIDEO,W11_Thu_RES,W11_Thu_METACOG,W11_Fri_MCQ,W11_Fri_EXE,W11_Fri_VIDEO,W11_Fri_RES,W11_Fri_METACOG,W11_Sat_MCQ,W11_Sat_EXE,W11_Sat_VIDEO,W11_Sat_RES,W11_Sat_METACOG,W12_Sun_MCQ,W12_Sun_EXE,W12_Sun_VIDEO,W12_Sun_RES,W12_Sun_METACOG,W12_Mon_MCQ,W12_Mon_EXE,W12_Mon_VIDEO,W12_Mon_RES,W12_Mon_METACOG,W12_Tue_MCQ,W12_Tue_EXE,W12_Tue_VIDEO,W12_Tue_RES,W12_Tue_METACOG,W12_Wed_MCQ,W12_Wed_EXE,W12_Wed_VIDEO,W12_Wed_RES,W12_Wed_METACOG,W12_Thu_MCQ,W12_Thu_EXE,W12_Thu_VIDEO,W12_Thu_RES,W12_Thu_METACOG,W12_Fri_MCQ,W12_Fri_EXE,W12_Fri_VIDEO,W12_Fri_RES,W12_Fri_METACOG,W12_Sat_MCQ,W12_Sat_EXE,W12_Sat_VIDEO,W12_Sat_RES,W12_Sat_METACOG,W13_Sun_MCQ,W13_Sun_EXE,W13_Sun_VIDEO,W13_Sun_RES,W13_Sun_METACOG,W13_Mon_MCQ,W13_Mon_EXE,W13_Mon_VIDEO,W13_Mon_RES,W13_Mon_METACOG,W13_Tue_MCQ,W13_Tue_EXE,W13_Tue_VIDEO,W13_Tue_RES,W13_Tue_METACOG,W13_Wed_MCQ,W13_Wed_EXE,W13_Wed_VIDEO,W13_Wed_RES,W13_Wed_METACOG,W13_Thu_MCQ,W13_Thu_EXE,W13_Thu_VIDEO,W13_Thu_RES,W13_Thu_METACOG,W13_Fri_MCQ,W13_Fri_EXE,W13_Fri_VIDEO,W13_Fri_RES,W13_Fri_METACOG,W13_Sat_MCQ,W13_Sat_EXE,W13_Sat_VIDEO,W13_Sat_RES,W13_Sat_METACOG
973,0,0,0,0,0,16,3,0,22,1,0,1,0,6,0,23,65,16,14,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,16,0,0,0,0,23,0,0,30,0,32,0,0,0,0,0,0,27,121,44,19,4,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,22,0,0,0,0,51,3,16,1,0,0,0,0,0,24,86,57,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,15,18,0,0,0,0,0,0,0,0,0,7,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,18,1,0,0,20,35,0,2,292,90,60,0,0,0,0,0,0,0,0,118,12,0,0,0,0,0,0,0,0,0,0,0,0,59,0,4,0,0,24,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,17,0,0,0,0,0,0,0,0,0,0,0,0,75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,17,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,0,54,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,0,0,0,0,0,0,0,0,0,0,16,69,74,49,2,18,1,0,12,0,0,0,0,7,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,39,87,492,11,0,55,117,39,31,0,0,0,0,5,0,0,0,0,26,0,0,90,0,25,0,0,1,0,54,0,0,0,0,0,0,9,114,32,24,0,0,72,0,7,0,0,0,0,0,0,0,0,0,0,0,8,30,0,18,0,0,0,0,0,0,0,0,0,0,0,0,252,0,5,0,0,59,0,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,330,21,0,0,92,0,8,0,0,185,0,20,0,0,0,0,24,0,0,0,0,2,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,21,174,212,16,4,0,0,0,23,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,40,0,0,9,6,30,0,0,0,0,8,0,0,60,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,28,1,0,36,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,30,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,42,51,26,0,2,158,21,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
975,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,25,0,3,0,0,36,0,15,0,0,0,0,0,0,0,79,0,14,0,0,0,0,0,0,0,1,0,11,0,0,0,0,0,0,5,4,0,44,15,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,40,0,9,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,193,32,22,2,11,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,32,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,14,83,0,25,0,4,0,0,36,0,0,9,0,1,0,0,0,0,17,0,0,0,0,0,0,4,0,19,29,0,0,0,0,0,0,0,0,5,8,0
976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,52,29,17,4,44,9,41,46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,51,5,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,3,0,8,0,176,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,1,0,0,82,0,15,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,1,0,23,104,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,59,2,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,1,0,0,61,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
977,0,0,0,0,0,0,36,4,11,1,0,0,0,16,0,0,0,0,0,0,15,0,360,10,10,23,150,0,15,4,0,0,0,0,0,0,0,0,0,0,0,61,51,24,0,0,0,0,0,0,0,0,0,9,0,50,99,183,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,25,0,0,0,0,23,0,0,0,0,0,0,41,89,269,21,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,27,2,11,2,0,0,0,16,0,0,0,0,0,0,41,161,53,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,35,6,0,0,37,41,1,0,0,0,3,0,39,47,213,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,19,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,98,9,10,2,0,0,0,0,0,0,0,0,0,0,0,67,0,61,0,0,0,0,34,0,0,0,0,24,0,0,0,0,18,0,50,96,10,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,2,0,0,0,0,0,0,63,86,12,7,4,0,0,0,0,0,0,0,0,18,0,24,156,27,53,3,0,0,0,0,0,0,0,0,0,0,0,87,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,74,0,0,0,0,25,0,0,0,0,19,0,0,0,0,0,0,75,2,22,7,3,0,0,0,0,0,0,0,0,0,0,0,42,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,18,57,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,14,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,106,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,142,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,161,20,0,0,0,458,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,2,0,0,0,0,0,0,0,107,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,150,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,0,0,0,0,0,0,22,0,14,0,0,0,0,35,0,0,69,0,29,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,13,55,0,18,2,0,0,0,21,1,0,0,0,0,0,0,145,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,67,1,0,0,8,42,0,0,0,0,0,0,0,0,0,0,0,0,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,40,1,40,0,157,33,0,35,313,162,106,0,0,79,0,28,0,0,0,0,0,0,0,0,0,0,0,0,40,0,3,0,0,0,0,32,2,0,0,0,0,0,0,82,0,17,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,119,0,13,0,0,24,0,18,0,0,0,0,12,0,0,0,0,0,0,0,71,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,33,0,0,82,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,24,0,0,0,0,51,0,0,0,0,0,0,0,67,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,29,38,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,30,5,0,0,0,0,0,0,0,0,0,0,0,0,33,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
980,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,51,0,173,30,7,0,0,0,0,0,55,64,89,36,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,13,0,0,0,0,0,0,0,157,8,27,28,0,0,0,4,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,113,0,231,32,24,0,27,0,5,0,60,285,97,75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,74,0,6,0,0,0,0,0,0,0,180,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,30,0,0,105,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,13,0,0,0,0,0,0,23,4,76,35,4,0,0,0,0,0,0,0,0,10,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0
983,0,0,0,0,0,0,0,2,3,0,5,0,0,15,0,0,0,0,0,0,31,146,0,83,26,14,1,0,8,2,0,0,0,0,0,0,0,0,7,0,0,0,0,11,0,0,0,0,21,0,0,20,0,1,0,20,93,12,41,3,10,0,8,13,2,0,0,0,16,0,82,0,131,50,9,0,0,0,0,0,0,0,0,0,0,9,49,3,16,0,0,64,23,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,245,615,100,0,0,0,0,4,0,0,37,0,5,0,52,162,167,26,5,14,0,182,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,47,267,39,28,0,0,195,0,8,0,27,251,21,29,0,30,149,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,28,0,2,0,0,100,2,26,0,40,1,121,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,23,0,0,0,0,0,0,76,63,0,38,3,0,0,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,12,0,0,0,0,0,0,41,79,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,0,0,0,0,0,0,39,71,24,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,4,0,0,59,0,6,0,22,1,14,12,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,27,0,0,27,0,1,0,26,100,13,32,4,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0
984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,13,5,0,48,0,3,0,0,0,0,0,0,0,123,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
