user_id,tot_video_cnt,median_video_cnt,mad_video_cnt,days_video_used,prop_video_used,tot_exe_cnt,median_exe_cnt,mad_exe_cnt,days_exe_used,prop_exe_used,tot_mcq_cnt,median_mcq_cnt,mad_mcq_cnt,days_mcq_used,prop_mcq_used,tot_mcog_cnt,median_mcog_cnt,mad_mcog_cnt,days_mcog_used,prop_mcog_used,tot_res_cnt,median_res_cnt,mad_res_cnt,days_res_used,prop_res_used
1040,124,0,0,1,0.038461538461538464,950,22,32.6172,15,0.5769230769230769,0,0,0,0,0,44,0,0,4,0.15384615384615385,412,14.5,17.049899999999997,26,1
1041,567,0,0,4,0.13793103448275862,927,0,0,14,0.4827586206896552,43,0,0,2,0.06896551724137931,16,0,0,3,0.10344827586206896,333,11,7.412999999999999,29,1
1042,423,0,0,9,0.25,1201,0.5,0.7413,18,0.5,265,0,0,8,0.2222222222222222,45,0,0,5,0.1388888888888889,547,8.5,8.8956,36,1
1044,5,0,0,1,0.034482758620689655,383,0,0,12,0.41379310344827586,11,0,0,1,0.034482758620689655,48,0,0,4,0.13793103448275862,229,6,5.9304,29,1
1045,395,0,0,13,0.26,1201,0,0,20,0.4,244,0,0,16,0.32,5,0,0,3,0.06,681,8,8.8956,50,1
1046,30,0,0,2,0.05263157894736842,987,6.5,9.636899999999999,23,0.6052631578947368,74,0,0,7,0.18421052631578946,13,0,0,1,0.02631578947368421,359,6,5.9304,35,0.9210526315789473
1047,5,0,0,2,0.09090909090909091,784,30,32.6172,19,0.8636363636363636,24,0,0,3,0.13636363636363635,9,0,0,1,0.045454545454545456,185,6.5,6.6716999999999995,22,1
1048,15,0,0,3,0.17647058823529413,276,0,0,6,0.35294117647058826,24,0,0,2,0.11764705882352941,6,0,0,3,0.17647058823529413,209,5,4.4478,17,1
1050,115,0,0,10,0.2857142857142857,1471,20,29.651999999999997,22,0.6285714285714286,241,0,0,10,0.2857142857142857,86,0,0,14,0.4,407,8,5.9304,35,1
1051,24,0,0,3,0.125,1120,27,40.0302,14,0.5833333333333334,18,0,0,3,0.125,1,0,0,1,0.041666666666666664,335,12,8.1543,24,1
1052,147,0,0,4,0.125,1165,9,13.343399999999999,19,0.59375,29,0,0,3,0.09375,39,0,0,12,0.375,386,9.5,10.3782,32,1
1053,585,0,0,9,0.3,1264,35.5,52.632299999999994,18,0.6,117,0,0,4,0.13333333333333333,0,0,0,0,0,550,14.5,14.825999999999999,30,1
1054,97,0,0,4,0.14814814814814814,1029,37,53.373599999999996,19,0.7037037037037037,55,0,0,4,0.14814814814814814,27,0,0,6,0.2222222222222222,223,4,4.4478,26,0.9629629629629629
1055,895,0,0,15,0.40540540540540543,1187,5,7.412999999999999,19,0.5135135135135135,72,0,0,7,0.1891891891891892,23,0,0,9,0.24324324324324326,500,7,7.412999999999999,37,1
1056,201,0,0,11,0.3793103448275862,657,11,16.3086,15,0.5172413793103449,226,0,0,12,0.41379310344827586,74,1,1.4826,17,0.5862068965517241,296,9,5.9304,29,1
1057,10,0,0,1,0.09090909090909091,661,60,48.925799999999995,10,0.9090909090909091,31,0,0,3,0.2727272727272727,0,0,0,0,0,110,9,7.412999999999999,11,1
1058,82,0,0,2,0.06896551724137931,902,22,32.6172,19,0.6551724137931034,41,0,0,4,0.13793103448275862,32,0,0,6,0.20689655172413793,451,6,7.412999999999999,29,1
1059,195,0,0,3,0.09375,1017,24,35.5824,23,0.71875,41,0,0,6,0.1875,14,0,0,2,0.0625,231,5,4.4478,32,1
1060,114,0,0,8,0.27586206896551724,1033,23,34.099799999999995,18,0.6206896551724138,132,0,0,9,0.3103448275862069,64,0,0,10,0.3448275862068966,447,9,10.3782,29,1
1061,256,0,0,16,0.41025641025641024,912,0,0,19,0.48717948717948717,88,0,0,10,0.2564102564102564,43,0,0,9,0.23076923076923078,325,6,4.4478,39,1
1062,0,0,0,0,0,768,12.5,18.5325,7,0.5,0,0,0,0,0,10,0,0,2,0.14285714285714285,249,9,8.1543,14,1
1063,863,0,0,14,0.358974358974359,605,0,0,19,0.48717948717948717,130,0,0,13,0.3333333333333333,14,0,0,9,0.23076923076923078,679,11,10.3782,38,0.9743589743589743
1064,261,0,0,11,0.275,1294,0.5,0.7413,20,0.5,137,0,0,12,0.3,21,0,0,9,0.225,453,8.5,8.1543,40,1
1065,587,0,0,7,0.2413793103448276,1333,1,1.4826,15,0.5172413793103449,114,0,0,7,0.2413793103448276,17,0,0,3,0.10344827586206896,430,11,11.8608,29,1
1066,16,0,0,2,0.05714285714285714,1110,23,34.099799999999995,19,0.5428571428571428,35,0,0,5,0.14285714285714285,16,0,0,5,0.14285714285714285,319,8,5.9304,33,0.9428571428571428
1067,28,0,0,1,0.05263157894736842,697,1,1.4826,13,0.6842105263157895,10,0,0,2,0.10526315789473684,5,0,0,3,0.15789473684210525,503,17,22.238999999999997,19,1
1068,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,7,7,0,1,1,34,34,0,1,1
1069,655,0,0,23,0.46,1225,0.5,0.7413,25,0.5,564,2.5,3.7064999999999997,28,0.56,78,0,0,16,0.32,1107,19,14.0847,50,1
1070,875,0,0,16,0.36363636363636365,1374,0,0,21,0.4772727272727273,216,0,0,13,0.29545454545454547,42,0,0,9,0.20454545454545456,558,8.5,7.412999999999999,44,1
1071,7,0,0,2,0.11764705882352941,5,0,0,4,0.23529411764705882,0,0,0,0,0,14,0,0,2,0.11764705882352941,178,7,4.4478,17,1
1072,1035,0,0,14,0.3783783783783784,1122,20,29.651999999999997,23,0.6216216216216216,211,0,0,11,0.2972972972972973,19,0,0,4,0.10810810810810811,876,17,13.343399999999999,36,0.972972972972973
1073,2,0,0,1,0.038461538461538464,569,8.5,12.6021,17,0.6538461538461539,19,0,0,1,0.038461538461538464,19,0,0,7,0.2692307692307692,153,4.5,3.7064999999999997,26,1
1074,16,0,0,1,0.041666666666666664,1190,7.5,11.119499999999999,14,0.5833333333333334,8,0,0,1,0.041666666666666664,76,0,0,2,0.08333333333333333,317,9,6.6716999999999995,24,1
1075,79,0,0,4,0.11428571428571428,1225,0,0,17,0.4857142857142857,78,0,0,7,0.2,23,0,0,3,0.08571428571428572,499,10,8.8956,35,1
1076,132,0,0,5,0.22727272727272727,752,36,32.6172,16,0.7272727272727273,101,0,0,6,0.2727272727272727,1,0,0,1,0.045454545454545456,297,8.5,9.636899999999999,22,1
1077,161,0,0,8,0.21621621621621623,1293,5,7.412999999999999,23,0.6216216216216216,228,0,0,12,0.32432432432432434,3,0,0,1,0.02702702702702703,446,6,5.9304,37,1
1079,18,0,0,2,0.1,627,0.5,0.7413,10,0.5,92,0,0,4,0.2,10,0,0,3,0.15,167,3,2.9652,20,1
1080,384,0,0,12,0.36363636363636365,619,9,13.343399999999999,18,0.5454545454545454,169,0,0,11,0.3333333333333333,53,0,0,14,0.42424242424242425,649,14,11.8608,33,1
1081,193,0,0,4,0.15384615384615385,887,30.5,45.2193,15,0.5769230769230769,255,0,0,8,0.3076923076923077,57,0,0,12,0.46153846153846156,357,14,11.119499999999999,26,1
1082,425,0,0,17,0.3541666666666667,991,0,0,21,0.4375,99,0,0,15,0.3125,22,0,0,7,0.14583333333333334,482,6.5,5.1891,48,1
1083,540,0,0,10,0.29411764705882354,866,1,1.4826,19,0.5588235294117647,161,0,0,10,0.29411764705882354,36,0,0,13,0.38235294117647056,320,9,5.9304,33,0.9705882352941176
1084,1268,12.5,18.5325,18,0.5625,1383,36.5,51.891,25,0.78125,341,2,2.9652,17,0.53125,25,0,0,5,0.15625,471,14.5,12.6021,32,1
1085,338,0,0,10,0.3125,1144,27,40.0302,23,0.71875,182,0,0,10,0.3125,3,0,0,3,0.09375,721,14.5,18.5325,32,1
1086,28,0,0,2,0.07692307692307693,928,23.5,34.8411,16,0.6153846153846154,24,0,0,4,0.15384615384615385,18,0,0,2,0.07692307692307693,226,6,5.9304,26,1
1087,81,0,0,15,0.32608695652173914,978,2.5,3.7064999999999997,30,0.6521739130434783,210,0,0,21,0.45652173913043476,145,0,0,22,0.4782608695652174,540,8.5,5.1891,46,1
1088,166,0,0,11,0.3055555555555556,927,20,29.651999999999997,21,0.5833333333333334,197,0,0,14,0.3888888888888889,69,0,0,11,0.3055555555555556,579,11.5,14.0847,36,1
1089,180,0,0,11,0.34375,1034,26.5,39.2889,20,0.625,138,0,0,10,0.3125,23,0,0,9,0.28125,274,6,5.9304,31,0.96875
1090,57,0,0,2,0.125,131,0,0,2,0.125,47,0,0,3,0.1875,7,0,0,2,0.125,163,7.5,5.9304,16,1
1091,88,0,0,5,0.14705882352941177,394,0,0,13,0.38235294117647056,106,0,0,7,0.20588235294117646,26,0,0,8,0.23529411764705882,389,9,8.1543,34,1
1092,0,0,0,0,0,319,0,0,8,0.47058823529411764,0,0,0,0,0,1,0,0,1,0.058823529411764705,139,3,2.9652,17,1
1093,166,0,0,11,0.3142857142857143,499,11,16.3086,20,0.5714285714285714,157,0,0,10,0.2857142857142857,13,0,0,5,0.14285714285714285,347,8,5.9304,35,1
1094,0,0,0,0,0,279,1,1.4826,5,0.5555555555555556,0,0,0,0,0,0,0,0,0,0,168,21,10.3782,9,1
1095,23,0,0,1,0.043478260869565216,662,6,8.8956,15,0.6521739130434783,17,0,0,3,0.13043478260869565,18,0,0,6,0.2608695652173913,307,8,10.3782,23,1
1096,242,0,0,16,0.43243243243243246,539,0,0,17,0.4594594594594595,193,0,0,14,0.3783783783783784,27,0,0,13,0.35135135135135137,503,10,7.412999999999999,37,1
1097,47,0,0,3,0.13636363636363635,646,0,0,10,0.45454545454545453,78,0,0,4,0.18181818181818182,4,0,0,2,0.09090909090909091,197,6.5,6.6716999999999995,22,1
1098,243,0,0,9,0.2571428571428571,776,8,11.8608,20,0.5714285714285714,139,0,0,11,0.3142857142857143,5,0,0,3,0.08571428571428572,409,11,5.9304,35,1
1099,1758,14,20.7564,20,0.7407407407407407,1176,0,0,12,0.4444444444444444,178,0,0,5,0.18518518518518517,11,0,0,3,0.1111111111111111,465,8,7.412999999999999,27,1
1100,116,0,0,3,0.13636363636363635,1168,2,2.9652,13,0.5909090909090909,2,0,0,1,0.045454545454545456,9,0,0,3,0.13636363636363635,251,8,5.1891,22,1
1101,0,0,0,0,0,603,55,81.54299999999999,8,0.6153846153846154,12,0,0,2,0.15384615384615385,8,0,0,3,0.23076923076923078,114,6,7.412999999999999,13,1
1102,229,0,0,11,0.3055555555555556,573,5.5,8.1543,24,0.6666666666666666,121,0,0,9,0.25,16,0,0,5,0.1388888888888889,460,11,8.8956,36,1
1103,619,0,0,7,0.2692307692307692,1e3,16,23.7216,18,0.6923076923076923,213,0,0,10,0.38461538461538464,83,1,1.4826,14,0.5384615384615384,912,26.5,26.686799999999998,26,1
1104,103,0,0,5,0.11904761904761904,1055,6.5,9.636899999999999,26,0.6190476190476191,58,0,0,8,0.19047619047619047,8,0,0,4,0.09523809523809523,483,9,8.1543,42,1
1105,191,0,0,6,0.2,1106,21.5,31.875899999999998,20,0.6666666666666666,65,0,0,7,0.23333333333333334,3,0,0,1,0.03333333333333333,341,7,7.412999999999999,30,1
1106,208,0,0,11,0.3142857142857143,983,15,22.238999999999997,20,0.5714285714285714,45,0,0,3,0.08571428571428572,22,0,0,5,0.14285714285714285,381,8,5.9304,34,0.9714285714285714
1107,37,0,0,3,0.0967741935483871,1226,32,47.4432,19,0.6129032258064516,93,0,0,6,0.1935483870967742,19,0,0,6,0.1935483870967742,342,8,7.412999999999999,30,0.967741935483871
1108,349,0,0,13,0.29545454545454547,842,0.5,0.7413,22,0.5,148,0,0,12,0.2727272727272727,15,0,0,8,0.18181818181818182,638,9,7.412999999999999,41,0.9318181818181818
1109,325,0,0,16,0.4444444444444444,1259,1.5,2.2239,21,0.5833333333333334,90,0,0,10,0.2777777777777778,24,0,0,8,0.2222222222222222,775,10,11.8608,36,1
1111,3,0,0,1,0.08333333333333333,201,1.5,2.2239,6,0.5,0,0,0,0,0,2,0,0,1,0.08333333333333333,110,6.5,4.4478,12,1
1112,215,0,0,11,0.3793103448275862,820,25,37.065,16,0.5517241379310345,206,0,0,13,0.4482758620689655,19,0,0,6,0.20689655172413793,443,12,13.343399999999999,29,1
1113,104,0,0,6,0.16666666666666666,1338,11,16.3086,22,0.6111111111111112,43,0,0,5,0.1388888888888889,3,0,0,1,0.027777777777777776,260,3.5,3.7064999999999997,36,1
1114,4345,0,0,16,0.43243243243243246,1510,2,2.9652,26,0.7027027027027027,373,0,0,18,0.4864864864864865,111,0,0,18,0.4864864864864865,546,12,11.8608,36,0.972972972972973
1115,227,0,0,10,0.2702702702702703,846,0,0,16,0.43243243243243246,237,0,0,11,0.2972972972972973,38,0,0,12,0.32432432432432434,379,9,7.412999999999999,37,1
1116,129,0,0,5,0.18518518518518517,1041,39,51.891,18,0.6666666666666666,114,0,0,6,0.2222222222222222,18,0,0,5,0.18518518518518517,362,9,10.3782,27,1
1117,239,0,0,13,0.3939393939393939,970,1,1.4826,17,0.5151515151515151,114,0,0,7,0.21212121212121213,0,0,0,0,0,548,11,10.3782,33,1
1118,138,0,0,6,0.21428571428571427,1150,8.5,12.6021,14,0.5,157,0,0,6,0.21428571428571427,10,0,0,3,0.10714285714285714,454,12.5,11.119499999999999,28,1
1119,524,0,0,13,0.30952380952380953,553,0,0,18,0.42857142857142855,318,0,0,15,0.35714285714285715,26,0,0,6,0.14285714285714285,909,13.5,12.6021,42,1
1120,6,0,0,2,0.08333333333333333,1320,23,34.099799999999995,13,0.5416666666666666,130,0,0,4,0.16666666666666666,10,0,0,3,0.125,257,6,5.9304,24,1
1121,703,0,0,9,0.23684210526315788,1290,0.5,0.7413,19,0.5,129,0,0,8,0.21052631578947367,6,0,0,1,0.02631578947368421,469,8.5,7.412999999999999,38,1
1122,397,0,0,7,0.25925925925925924,669,25,37.065,18,0.6666666666666666,264,0,0,9,0.3333333333333333,49,0,0,9,0.3333333333333333,272,10,8.8956,27,1
1123,1268,0,0,18,0.4090909090909091,1186,4.5,6.6716999999999995,27,0.6136363636363636,404,0,0,21,0.4772727272727273,79,0,0,20,0.45454545454545453,1130,22.5,17.7912,44,1
1124,401,5.5,8.1543,15,0.5357142857142857,797,35,35.5824,23,0.8214285714285714,197,3,4.4478,15,0.5357142857142857,0,0,0,0,0,605,11,11.8608,28,1
1125,1021,0,0,13,0.34210526315789475,774,0,0,17,0.4473684210526316,285,0,0,17,0.4473684210526316,12,0,0,3,0.07894736842105263,641,13,11.8608,38,1
1126,791,0,0,14,0.3684210526315789,748,0.5,0.7413,19,0.5,485,0,0,16,0.42105263157894735,3,0,0,2,0.05263157894736842,497,11.5,9.636899999999999,38,1
1128,501,0,0,14,0.3684210526315789,892,0,0,18,0.47368421052631576,86,0,0,8,0.21052631578947367,20,0,0,8,0.21052631578947367,544,9,5.9304,38,1
1129,904,0,0,16,0.4,1452,21,31.1346,24,0.6,213,3,4.4478,21,0.525,112,0,0,18,0.45,1216,21,19.273799999999998,40,1
1131,1034,0,0,10,0.3333333333333333,1447,43.5,64.4931,17,0.5666666666666667,275,0,0,10,0.3333333333333333,16,0,0,6,0.2,417,10,11.8608,30,1
1132,472,0,0,10,0.20408163265306123,820,0,0,23,0.46938775510204084,168,0,0,11,0.22448979591836735,26,0,0,8,0.16326530612244897,759,10,8.8956,49,1
1133,306,0,0,11,0.3235294117647059,988,24.5,36.323699999999995,20,0.5882352941176471,48,0,0,6,0.17647058823529413,7,0,0,4,0.11764705882352941,397,9,5.9304,34,1
1134,1274,0,0,15,0.46875,1233,32.5,48.1845,21,0.65625,252,0.5,0.7413,16,0.5,3,0,0,2,0.0625,581,14,8.8956,32,1
1135,600,0,0,20,0.425531914893617,1939,8,11.8608,31,0.6595744680851063,450,0,0,22,0.46808510638297873,57,0,0,16,0.3404255319148936,1127,20,16.3086,47,1
1310,1122,0,0,12,0.3076923076923077,805,1,1.4826,20,0.5128205128205128,651,0,0,19,0.48717948717948717,77,1,1.4826,24,0.6153846153846154,1046,20,20.7564,39,1
1311,185,0,0,11,0.3142857142857143,777,0,0,12,0.34285714285714286,172,0,0,10,0.2857142857142857,10,0,0,5,0.14285714285714285,463,10,8.8956,35,1
1312,81,0,0,6,0.18181818181818182,704,17,25.2042,18,0.5454545454545454,255,0,0,12,0.36363636363636365,6,0,0,3,0.09090909090909091,445,12,11.8608,33,1
1313,244,0,0,11,0.3333333333333333,888,12,17.7912,17,0.5151515151515151,251,0,0,14,0.42424242424242425,55,0,0,15,0.45454545454545453,595,10,8.8956,33,1
1314,165,0,0,4,0.16666666666666666,697,0,0,10,0.4166666666666667,15,0,0,2,0.08333333333333333,13,0,0,3,0.125,349,11.5,15.5673,23,0.9583333333333334
1315,269,0,0,13,0.26,609,0,0,20,0.4,87,0,0,4,0.08,2,0,0,2,0.04,871,14.5,11.119499999999999,50,1
1317,324,0,0,12,0.36363636363636365,938,26,38.547599999999996,20,0.6060606060606061,40,0,0,7,0.21212121212121213,5,0,0,2,0.06060606060606061,390,10,7.412999999999999,32,0.9696969696969697
1318,218,0,0,14,0.3783783783783784,1085,9,13.343399999999999,22,0.5945945945945946,195,0,0,17,0.4594594594594595,29,0,0,10,0.2702702702702703,366,6,4.4478,37,1
1321,74,0,0,4,0.09523809523809523,833,1,1.4826,31,0.7380952380952381,155,0,0,6,0.14285714285714285,42,0,0,8,0.19047619047619047,1018,16,17.7912,42,1
1322,559,0,0,11,0.36666666666666664,855,2,2.9652,22,0.7333333333333333,97,0,0,6,0.2,14,0,0,6,0.2,1034,20,24.462899999999998,30,1
1323,274,0,0,16,0.42105263157894735,777,0.5,0.7413,19,0.5,237,0,0,15,0.39473684210526316,12,0,0,4,0.10526315789473684,896,20,16.3086,38,1
1324,241,0,0,6,0.2608695652173913,298,0,0,11,0.4782608695652174,14,0,0,1,0.043478260869565216,1,0,0,1,0.043478260869565216,158,4,2.9652,22,0.9565217391304348
1326,235,0,0,16,0.47058823529411764,1257,0,0,16,0.47058823529411764,71,0,0,6,0.17647058823529413,12,0,0,7,0.20588235294117646,679,11,11.8608,34,1
1327,141,0,0,8,0.2962962962962963,493,0,0,11,0.4074074074074074,54,0,0,4,0.14814814814814814,11,0,0,3,0.1111111111111111,303,4,4.4478,27,1
1330,937,0,0,15,0.3333333333333333,1231,11,16.3086,24,0.5333333333333333,367,0,0,18,0.4,74,1,1.4826,24,0.5333333333333333,1178,15,13.343399999999999,45,1
1331,0,0,0,0,0,964,61,90.4386,9,0.6,0,0,0,0,0,8,0,0,2,0.13333333333333333,207,7,8.8956,15,1
1332,316,0,0,12,0.4444444444444444,2029,39,57.8214,17,0.6296296296296297,325,0,0,12,0.4444444444444444,69,0,0,5,0.18518518518518517,563,14,13.343399999999999,27,1
1333,749,0,0,17,0.3333333333333333,3123,12,17.7912,30,0.5882352941176471,1104,0,0,25,0.49019607843137253,58,0,0,14,0.27450980392156865,1378,21,22.238999999999997,51,1
1334,390,0,0,8,0.2857142857142857,1294,38.5,57.080099999999995,19,0.6785714285714286,112,0,0,3,0.10714285714285714,1,0,0,1,0.03571428571428571,334,8,8.8956,26,0.9285714285714286
1336,7,0,0,1,0.04,1261,53,65.2344,20,0.8,57,0,0,3,0.12,23,0,0,5,0.2,240,7,8.8956,24,0.96
1337,892,0,0,10,0.35714285714285715,1146,26,38.547599999999996,18,0.6428571428571429,334,0,0,10,0.35714285714285715,87,0.5,0.7413,14,0.5,652,16,15.5673,28,1
1338,655,0,0,16,0.4444444444444444,902,0.5,0.7413,18,0.5,221,0,0,13,0.3611111111111111,5,0,0,4,0.1111111111111111,415,8,4.4478,36,1
1339,937,3,4.4478,26,0.5531914893617021,1026,1,1.4826,24,0.5106382978723404,633,6,8.8956,29,0.6170212765957447,21,0,0,10,0.2127659574468085,1207,16,14.825999999999999,47,1
1340,1175,0,0,9,0.2647058823529412,1239,6.5,9.636899999999999,18,0.5294117647058824,119,0,0,9,0.2647058823529412,38,0,0,9,0.2647058823529412,751,12.5,15.5673,33,0.9705882352941176
1341,358,0,0,7,0.18421052631578946,1826,1.5,2.2239,23,0.6052631578947368,55,0,0,5,0.13157894736842105,84,0,0,7,0.18421052631578946,1646,15,20.0151,38,1
1342,932,0,0,14,0.4666666666666667,843,18.5,27.428099999999997,18,0.6,247,0,0,13,0.43333333333333335,31,0,0,11,0.36666666666666664,618,19,13.343399999999999,30,1
1343,475,0,0,14,0.32558139534883723,881,0,0,21,0.4883720930232558,166,0,0,13,0.3023255813953488,22,0,0,9,0.20930232558139536,733,13,10.3782,43,1
1344,5,0,0,2,0.10526315789473684,1153,46,68.19959999999999,10,0.5263157894736842,66,0,0,4,0.21052631578947367,15,0,0,4,0.21052631578947367,296,7,7.412999999999999,18,0.9473684210526315
1345,1319,0,0,21,0.4883720930232558,703,1,1.4826,22,0.5116279069767442,272,0,0,21,0.4883720930232558,18,0,0,5,0.11627906976744186,511,9,8.8956,42,0.9767441860465116
1346,148,0,0,15,0.4411764705882353,611,0,0,16,0.47058823529411764,254,0,0,14,0.4117647058823529,93,0.5,0.7413,17,0.5,586,13,6.6716999999999995,34,1
1347,120,0,0,7,0.1891891891891892,1483,1,1.4826,21,0.5675675675675675,34,0,0,3,0.08108108108108109,11,0,0,4,0.10810810810810811,427,5,5.9304,37,1
1354,78,0,0,3,0.2,1494,131,72.64739999999999,10,0.6666666666666666,1,0,0,1,0.06666666666666667,5,0,0,2,0.13333333333333333,133,7,8.8956,15,1
1355,1204,0,0,8,0.20512820512820512,961,0,0,19,0.48717948717948717,109,0,0,9,0.23076923076923078,7,0,0,3,0.07692307692307693,417,10,8.8956,37,0.9487179487179487
1357,572,0,0,9,0.23076923076923078,1032,0,0,17,0.4358974358974359,133,0,0,9,0.23076923076923078,28,0,0,8,0.20512820512820512,837,15,16.3086,39,1
1358,1210,0,0,18,0.3673469387755102,1781,0,0,24,0.4897959183673469,743,1,1.4826,25,0.5102040816326531,4,0,0,3,0.061224489795918366,1215,16,14.825999999999999,49,1
1359,50,0,0,4,0.16666666666666666,1010,19.5,28.9107,13,0.5416666666666666,21,0,0,3,0.125,40,0,0,2,0.08333333333333333,278,9,9.636899999999999,24,1
1360,1818,10,14.825999999999999,35,0.5737704918032787,1892,0,0,29,0.47540983606557374,545,3,4.4478,34,0.5573770491803278,65,0,0,19,0.3114754098360656,2082,30,22.238999999999997,61,1
1361,2191,0,0,13,0.38235294117647056,778,21,31.1346,19,0.5588235294117647,206,0,0,12,0.35294117647058826,6,0,0,4,0.11764705882352941,712,13.5,12.6021,34,1
1362,28,0,0,7,0.21875,1728,27.5,40.771499999999996,20,0.625,64,0,0,7,0.21875,44,0,0,9,0.28125,547,9.5,9.636899999999999,32,1
1363,2,0,0,1,0.058823529411764705,859,33,48.925799999999995,10,0.5882352941176471,53,0,0,5,0.29411764705882354,12,0,0,1,0.058823529411764705,263,11,8.8956,16,0.9411764705882353
1364,422,0,0,18,0.4,1136,1,1.4826,24,0.5333333333333333,719,1,1.4826,23,0.5111111111111111,107,1,1.4826,26,0.5777777777777777,1895,37,29.651999999999997,45,1
1365,1883,0,0,12,0.32432432432432434,1219,0,0,18,0.4864864864864865,233,0,0,9,0.24324324324324326,87,0,0,11,0.2972972972972973,699,12,10.3782,37,1
1366,380,0,0,6,0.2222222222222222,447,0,0,13,0.48148148148148145,63,0,0,5,0.18518518518518517,23,0,0,2,0.07407407407407407,397,9,10.3782,27,1
1367,166,0,0,4,0.23529411764705882,1135,59,60.7866,14,0.8235294117647058,0,0,0,0,0,2,0,0,1,0.058823529411764705,152,4,4.4478,17,1
1368,699,0,0,11,0.275,812,1.5,2.2239,22,0.55,191,0,0,12,0.3,6,0,0,2,0.05,760,17.5,15.5673,39,0.975
1369,554,0,0,14,0.35,744,0.5,0.7413,20,0.5,234,0,0,11,0.275,90,0,0,17,0.425,520,10,7.412999999999999,40,1
1370,365,0,0,12,0.3076923076923077,1074,0,0,18,0.46153846153846156,291,0,0,15,0.38461538461538464,69,0,0,12,0.3076923076923077,375,6,4.4478,39,1
1375,2494,6.5,9.636899999999999,22,0.55,1571,32.5,48.1845,27,0.675,428,0,0,17,0.425,10,0,0,4,0.1,942,21,12.6021,40,1
1376,98,0,0,5,0.21739130434782608,1368,40,59.303999999999995,15,0.6521739130434783,39,0,0,4,0.17391304347826086,20,0,0,2,0.08695652173913043,293,8,5.9304,23,1
1377,612,0,0,16,0.36363636363636365,1069,0.5,0.7413,22,0.5,473,0,0,19,0.4318181818181818,58,0,0,15,0.3409090909090909,575,9,8.8956,43,0.9772727272727273
1378,926,0,0,13,0.28888888888888886,1204,3,4.4478,30,0.6666666666666666,575,0,0,17,0.37777777777777777,210,1,1.4826,23,0.5111111111111111,928,14,14.825999999999999,45,1
1379,498,0,0,11,0.275,1369,0.5,0.7413,20,0.5,57,0,0,8,0.2,53,0,0,5,0.125,639,10.5,14.0847,40,1
1380,207,0,0,13,0.3023255813953488,913,0,0,19,0.4418604651162791,73,0,0,8,0.18604651162790697,18,0,0,2,0.046511627906976744,642,12,10.3782,43,1
1381,826,0,0,16,0.37209302325581395,1258,3,4.4478,23,0.5348837209302325,249,0,0,15,0.3488372093023256,100,0,0,17,0.3953488372093023,1430,28,25.2042,43,1
1382,1247,0,0,18,0.46153846153846156,1135,2,2.9652,20,0.5128205128205128,173,0,0,13,0.3333333333333333,11,0,0,5,0.1282051282051282,642,13,13.343399999999999,38,0.9743589743589743
1385,496,0,0,18,0.3673469387755102,1130,0,0,21,0.42857142857142855,112,0,0,14,0.2857142857142857,16,0,0,8,0.16326530612244897,912,14,11.8608,47,0.9591836734693877
1386,245,0,0,8,0.23529411764705882,555,0,0,12,0.35294117647058826,35,0,0,3,0.08823529411764706,8,0,0,2,0.058823529411764705,381,5,4.4478,34,1
1390,1375,32.5,48.1845,12,0.5454545454545454,507,0,0,10,0.45454545454545453,125,0,0,9,0.4090909090909091,41,0,0,10,0.45454545454545453,349,11,5.9304,21,0.9545454545454546
1392,332,0,0,11,0.2894736842105263,901,0,0,18,0.47368421052631576,368,0,0,12,0.3157894736842105,49,0,0,12,0.3157894736842105,652,15,14.825999999999999,38,1
1393,143,0,0,7,0.2,618,0,0,13,0.37142857142857144,35,0,0,3,0.08571428571428572,17,0,0,5,0.14285714285714285,505,9,7.412999999999999,35,1
1394,0,0,0,0,0,1154,94.5,65.9757,10,0.8333333333333334,0,0,0,0,0,0,0,0,0,0,53,3,2.9652,11,0.9166666666666666
1395,0,0,0,0,0,1141,49,44.477999999999994,17,0.85,10,0,0,1,0.05,2,0,0,2,0.1,187,4,4.4478,20,1
1396,543,0,0,14,0.35,1890,15.5,22.9803,23,0.575,268,0,0,12,0.3,66,0,0,16,0.4,1147,29.5,29.651999999999997,40,1
1397,2680,0,0,20,0.425531914893617,2861,39,57.8214,36,0.7659574468085106,411,0,0,22,0.46808510638297873,17,0,0,6,0.1276595744680851,1183,13,16.3086,47,1
1398,150,0,0,7,0.3888888888888889,1181,20,29.651999999999997,12,0.6666666666666666,6,0,0,1,0.05555555555555555,2,0,0,2,0.1111111111111111,197,8,7.412999999999999,18,1
1400,907,0,0,10,0.2222222222222222,1176,0,0,18,0.4,133,0,0,11,0.24444444444444444,33,0,0,3,0.06666666666666667,902,13,13.343399999999999,45,1
1401,198,0,0,6,0.2608695652173913,1191,55,38.547599999999996,19,0.8260869565217391,82,0,0,3,0.13043478260869565,55,0,0,5,0.21739130434782608,420,13,14.825999999999999,23,1
1402,188,0,0,5,0.14705882352941177,1377,42.5,63.01049999999999,20,0.5882352941176471,51,0,0,6,0.17647058823529413,1,0,0,1,0.029411764705882353,499,6.5,6.6716999999999995,34,1
1403,156,0,0,1,0.09090909090909091,36,0,0,4,0.36363636363636365,34,0,0,2,0.18181818181818182,27,0,0,1,0.09090909090909091,336,28,29.651999999999997,11,1
