user_id,tot_ontopic_cnt,median_ontopic_cnt,mad_ontopic_cnt,ontopic_days,ontopic_prop,tot_revisit_cnt,median_revisit_cnt,mad_revisit_cnt,revisit_days,revisit_prop,tot_metacog_cnt,median_metacog_cnt,mad_metacog_cnt,metacog_days,metacog_prop,tot_orient_cnt,median_orient_cnt,mad_orient_cnt,orinet_days,orient_prop,tot_prj_cnt,median_prj_cnt,mad_prj_cnt,prj_days,prj_prop
898,468,10,14.825999999999999,10,0.5,175,0,0,7,0.35,125,3,2.9652,20,1,113,3,2.9652,20,1,38,0,0,2,0.1
899,377,0,0,12,0.4444444444444444,155,0,0,11,0.4074074074074074,260,5,4.4478,26,0.9629629629629629,319,7,7.412999999999999,27,1,111,0,0,6,0.2222222222222222
900,451,4,5.9304,23,0.6216216216216216,258,1,1.4826,19,0.5135135135135135,407,8,7.412999999999999,36,0.972972972972973,404,8,5.9304,36,0.972972972972973,48,0,0,6,0.16216216216216217
901,522,19,26.686799999999998,17,0.7391304347826086,29,0,0,3,0.13043478260869565,88,2,1.4826,23,1,73,2,1.4826,23,1,3,0,0,2,0.08695652173913043
902,645,7,10.3782,17,0.5862068965517241,273,0,0,8,0.27586206896551724,200,4,4.4478,29,1,182,5,5.9304,29,1,16,0,0,3,0.10344827586206896
905,692,0,0,17,0.4857142857142857,422,0,0,15,0.42857142857142855,293,7,5.9304,34,0.9714285714285714,289,7,5.9304,35,1,71,0,0,9,0.2571428571428571
907,1848,9.5,14.0847,29,0.7631578947368421,96,0,0,6,0.15789473684210525,244,3,2.9652,34,0.8947368421052632,226,3,1.4826,34,0.8947368421052632,61,0,0,5,0.13157894736842105
908,325,0,0,7,0.3181818181818182,136,0,0,9,0.4090909090909091,135,4.5,3.7064999999999997,22,1,107,4,2.9652,21,0.9545454545454546,14,0,0,4,0.18181818181818182
909,1055,23.5,34.8411,19,0.6333333333333333,608,0,0,6,0.2,263,7.5,6.6716999999999995,29,0.9666666666666667,237,6,5.9304,30,1,26,0,0,7,0.23333333333333334
910,542,36,37.065,12,0.631578947368421,214,2,2.9652,10,0.5263157894736842,50,1,0,19,1,34,1,0,19,1,0,0,0,0,0
911,421,1,1.4826,17,0.5862068965517241,155,0,0,12,0.41379310344827586,136,3,2.9652,26,0.896551724137931,157,2,1.4826,29,1,37,0,0,6,0.20689655172413793
912,1825,3,4.4478,22,0.5365853658536586,747,0,0,19,0.4634146341463415,524,9,8.8956,40,0.975609756097561,619,12,10.3782,40,0.975609756097561,113,0,0,11,0.2682926829268293
913,401,12.5,18.5325,12,0.6666666666666666,219,0.5,0.7413,9,0.5,267,11.5,11.119499999999999,17,0.9444444444444444,217,9,8.8956,18,1,2,0,0,1,0.05555555555555555
914,824,3,4.4478,23,0.6216216216216216,149,0,0,9,0.24324324324324326,219,4,4.4478,36,0.972972972972973,274,5,4.4478,36,0.972972972972973,58,0,0,7,0.1891891891891892
916,395,0,0,10,0.4166666666666667,267,0,0,10,0.4166666666666667,112,1.5,0.7413,24,1,97,1.5,0.7413,24,1,21,0,0,4,0.16666666666666666
917,756,2,2.9652,19,0.59375,139,0,0,10,0.3125,354,8.5,8.1543,29,0.90625,493,12,11.119499999999999,31,0.96875,66,0,0,4,0.125
918,331,0,0,13,0.38235294117647056,182,0,0,14,0.4117647058823529,433,6,6.6716999999999995,34,1,373,6.5,5.1891,34,1,85,0,0,6,0.17647058823529413
919,914,0,0,16,0.4,1928,1.5,2.2239,25,0.625,173,3.5,2.9652,38,0.95,161,3,2.9652,38,0.95,13,0,0,6,0.15
920,1748,3,4.4478,20,0.5555555555555556,1202,5.5,8.1543,22,0.6111111111111112,446,10.5,8.1543,34,0.9444444444444444,428,9,8.8956,34,0.9444444444444444,121,0,0,11,0.3055555555555556
921,512,0,0,9,0.36,308,0,0,10,0.4,298,8,7.412999999999999,25,1,241,9,7.412999999999999,25,1,61,0,0,8,0.32
922,776,10,14.825999999999999,11,0.5238095238095238,419,0,0,8,0.38095238095238093,608,18,25.2042,21,1,511,10,11.8608,21,1,214,0,0,6,0.2857142857142857
923,865,2,2.9652,21,0.5384615384615384,336,0,0,18,0.46153846153846156,322,6,5.9304,39,1,306,6,5.9304,39,1,44,0,0,5,0.1282051282051282
924,1287,23,34.099799999999995,26,0.6842105263157895,287,0,0,7,0.18421052631578946,321,6,4.4478,38,1,360,6,5.9304,38,1,94,0,0,8,0.21052631578947367
925,1094,20.5,30.3933,22,0.6470588235294118,448,0,0,11,0.3235294117647059,413,6,7.412999999999999,34,1,348,6,5.9304,34,1,76,0,0,9,0.2647058823529412
926,974,10,14.825999999999999,31,0.6595744680851063,229,0,0,16,0.3404255319148936,451,3,2.9652,47,1,501,3,2.9652,47,1,188,0,0,10,0.2127659574468085
927,209,0,0,9,0.391304347826087,130,0,0,6,0.2608695652173913,104,2,1.4826,21,0.9130434782608695,117,2,2.9652,21,0.9130434782608695,67,0,0,9,0.391304347826087
928,869,1,1.4826,19,0.5277777777777778,1042,7,10.3782,22,0.6111111111111112,345,9,5.1891,35,0.9722222222222222,394,9.5,5.1891,35,0.9722222222222222,79,0,0,10,0.2777777777777778
929,1091,12,17.7912,35,0.7,172,0,0,14,0.28,632,8,8.1543,49,0.98,735,10,8.8956,50,1,122,0,0,17,0.34
930,1357,17,25.2042,24,0.7058823529411765,934,0,0,14,0.4117647058823529,431,10,11.119499999999999,34,1,444,10.5,9.636899999999999,34,1,57,0,0,9,0.2647058823529412
932,585,13,17.7912,22,0.7857142857142857,90,0,0,7,0.25,129,3,2.9652,27,0.9642857142857143,149,3,2.9652,27,0.9642857142857143,30,0,0,6,0.21428571428571427
933,747,6,8.8956,22,0.6285714285714286,215,0,0,16,0.45714285714285713,555,13,11.8608,32,0.9142857142857143,379,8,8.8956,34,0.9714285714285714,92,0,0,9,0.2571428571428571
934,323,6,8.8956,18,0.6,117,0,0,12,0.4,115,3,2.9652,26,0.8666666666666667,145,4,2.9652,29,0.9666666666666667,26,0,0,5,0.16666666666666666
935,585,0,0,20,0.46511627906976744,378,0,0,13,0.3023255813953488,327,5,5.9304,40,0.9302325581395349,432,8,5.9304,41,0.9534883720930233,105,0,0,15,0.3488372093023256
936,2067,0,0,18,0.47368421052631576,757,1,1.4826,20,0.5263157894736842,336,5,4.4478,36,0.9473684210526315,327,5.5,4.4478,38,1,53,0,0,8,0.21052631578947367
937,733,20.5,30.3933,19,0.6785714285714286,161,0,0,6,0.21428571428571427,108,3,2.9652,28,1,132,2,1.4826,28,1,45,0,0,5,0.17857142857142858
938,467,21,31.1346,11,0.55,74,0,0,8,0.4,69,4,2.2239,19,0.95,82,4.5,2.2239,20,1,33,0,0,4,0.2
940,1065,0,0,17,0.4358974358974359,1283,0,0,15,0.38461538461538464,289,6,5.9304,39,1,238,5,4.4478,39,1,37,0,0,5,0.1282051282051282
941,1393,22,26.686799999999998,41,0.8723404255319149,735,0,0,17,0.3617021276595745,326,5,4.4478,45,0.9574468085106383,451,6,4.4478,47,1,51,0,0,8,0.1702127659574468
942,734,7,10.3782,17,0.6296296296296297,294,0,0,13,0.48148148148148145,153,4,2.9652,25,0.9259259259259259,187,7,4.4478,25,0.9259259259259259,35,0,0,6,0.2222222222222222
943,592,0,0,13,0.4482758620689655,356,7,10.3782,20,0.6896551724137931,173,4,4.4478,29,1,192,4,4.4478,29,1,106,0,0,14,0.4827586206896552
944,380,0,0,17,0.425,149,0,0,19,0.475,171,3,2.9652,37,0.925,196,4,2.9652,40,1,30,0,0,4,0.1
945,1342,13,19.273799999999998,32,0.7111111111111111,136,0,0,6,0.13333333333333333,280,4,4.4478,44,0.9777777777777777,327,6,4.4478,43,0.9555555555555556,32,0,0,2,0.044444444444444446
946,430,1,1.4826,21,0.5121951219512195,13,0,0,2,0.04878048780487805,521,13,7.412999999999999,40,0.975609756097561,549,12,7.412999999999999,41,1,99,0,0,16,0.3902439024390244
947,748,0,0,14,0.4117647058823529,372,0,0,16,0.47058823529411764,157,3.5,3.7064999999999997,31,0.9117647058823529,197,4.5,3.7064999999999997,33,0.9705882352941176,79,0,0,10,0.29411764705882354
948,962,4,5.9304,29,0.6744186046511628,461,3,4.4478,27,0.627906976744186,191,3,2.9652,36,0.8372093023255814,180,4,4.4478,39,0.9069767441860465,60,0,0,8,0.18604651162790697
949,1086,17,25.2042,24,0.6666666666666666,225,0,0,11,0.3055555555555556,270,5.5,5.1891,35,0.9722222222222222,351,7,7.412999999999999,35,0.9722222222222222,49,0,0,9,0.25
950,939,3.5,5.1891,29,0.6041666666666666,525,1,1.4826,26,0.5416666666666666,296,4.5,4.4478,42,0.875,322,5.5,3.7064999999999997,47,0.9791666666666666,99,0,0,16,0.3333333333333333
951,701,3.5,5.1891,31,0.6458333333333334,354,0,0,19,0.3958333333333333,402,2,1.4826,43,0.8958333333333334,489,5,4.4478,47,0.9791666666666666,64,0,0,9,0.1875
953,372,5,7.412999999999999,15,0.6,169,0,0,12,0.48,106,4,2.9652,25,1,90,4,2.9652,25,1,2,0,0,1,0.04
954,1049,8,11.8608,25,0.5952380952380952,78,0,0,7,0.16666666666666666,360,7,3.7064999999999997,41,0.9761904761904762,261,5,2.9652,41,0.9761904761904762,69,0,0,8,0.19047619047619047
955,2020,11.5,17.049899999999997,33,0.6875,284,0,0,14,0.2916666666666667,316,5,4.4478,46,0.9583333333333334,337,5.5,4.4478,45,0.9375,85,0,0,8,0.16666666666666666
956,970,20,29.651999999999997,24,0.7741935483870968,105,0,0,3,0.0967741935483871,148,3,2.9652,28,0.9032258064516129,142,3,1.4826,29,0.9354838709677419,26,0,0,7,0.22580645161290322
957,474,0,0,11,0.4074074074074074,281,0,0,12,0.4444444444444444,113,3,2.9652,26,0.9629629629629629,117,3,2.9652,27,1,71,0,0,7,0.25925925925925924
958,864,17.5,25.9455,26,0.6842105263157895,960,0,0,14,0.3684210526315789,225,4,4.4478,38,1,251,5,4.4478,38,1,22,0,0,5,0.13157894736842105
959,347,9.5,14.0847,8,0.5,45,0,0,3,0.1875,123,4,3.7064999999999997,16,1,126,3,2.9652,16,1,23,0,0,3,0.1875
960,585,11,16.3086,16,0.5925925925925926,122,0,0,4,0.14814814814814814,183,3,2.9652,27,1,179,3,2.9652,27,1,79,0,0,6,0.2222222222222222
961,643,0,0,11,0.3548387096774194,231,0,0,10,0.3225806451612903,225,3,2.9652,31,1,226,3,2.9652,31,1,75,0,0,7,0.22580645161290322
962,676,12,17.7912,23,0.6052631578947368,519,0,0,12,0.3157894736842105,236,5,2.9652,38,1,306,5.5,2.2239,38,1,54,0,0,6,0.15789473684210525
963,1273,4,5.9304,26,0.5531914893617021,93,0,0,2,0.0425531914893617,194,3,1.4826,44,0.9361702127659575,220,3,1.4826,47,1,99,0,0,15,0.3191489361702128
964,0,0,0,0,0,0,0,0,0,0,13,13,0,1,1,26,26,0,1,1,0,0,0,0,0
965,1237,0,0,19,0.4634146341463415,715,2,2.9652,22,0.5365853658536586,455,10,8.8956,40,0.975609756097561,484,10,8.8956,40,0.975609756097561,134,0,0,8,0.1951219512195122
966,1635,6,8.8956,32,0.64,224,0,0,19,0.38,489,9,5.9304,48,0.96,536,9.5,8.8956,49,0.98,119,0,0,10,0.2
967,821,0,0,13,0.4482758620689655,461,4,5.9304,18,0.6206896551724138,148,3,2.9652,28,0.9655172413793104,126,3,2.9652,28,0.9655172413793104,29,0,0,4,0.13793103448275862
968,939,6,8.8956,18,0.5294117647058824,419,0,0,12,0.35294117647058826,255,4,4.4478,33,0.9705882352941176,264,4,2.9652,34,1,69,0,0,9,0.2647058823529412
969,119,0,0,6,0.3,174,2,2.9652,13,0.65,119,5,4.4478,20,1,139,5.5,4.4478,20,1,78,0,0,8,0.4
970,1664,22,32.6172,20,0.6666666666666666,192,0,0,7,0.23333333333333334,179,5.5,5.1891,30,1,267,6,4.4478,30,1,22,0,0,3,0.1
971,1228,8,11.8608,22,0.5789473684210527,385,0,0,12,0.3157894736842105,214,4,4.4478,35,0.9210526315789473,264,6,5.1891,36,0.9473684210526315,45,0,0,11,0.2894736842105263
972,999,8,11.8608,28,0.6511627906976745,616,0,0,9,0.20930232558139536,465,8,8.8956,41,0.9534883720930233,409,8,5.9304,42,0.9767441860465116,92,0,0,9,0.20930232558139536
973,436,0,0,11,0.3793103448275862,209,0,0,11,0.3793103448275862,195,7,5.9304,27,0.9310344827586207,229,7,5.9304,29,1,10,0,0,3,0.10344827586206896
974,863,0,0,15,0.4838709677419355,398,0,0,12,0.3870967741935484,264,7,7.412999999999999,30,0.967741935483871,276,6,5.9304,30,0.967741935483871,84,0,0,10,0.3225806451612903
975,106,0,0,7,0.3333333333333333,231,0,0,7,0.3333333333333333,115,4,2.9652,19,0.9047619047619048,107,4,4.4478,21,1,26,0,0,5,0.23809523809523808
976,300,0,0,7,0.3888888888888889,321,9,13.343399999999999,11,0.6111111111111112,80,2.5,2.2239,17,0.9444444444444444,66,1,0.7413,17,0.9444444444444444,23,0,0,5,0.2777777777777778
977,2131,25.5,37.8063,20,0.5882352941176471,163,0,0,5,0.14705882352941177,264,7,5.9304,34,1,296,7,7.412999999999999,34,1,80,0,0,12,0.35294117647058826
978,251,0,0,7,0.4117647058823529,57,0,0,4,0.23529411764705882,92,5,4.4478,17,1,71,3,2.9652,17,1,15,0,0,5,0.29411764705882354
979,536,0,0,15,0.4838709677419355,250,0,0,12,0.3870967741935484,355,10,10.3782,31,1,343,10,10.3782,31,1,75,0,0,8,0.25806451612903225
980,655,0,0,8,0.38095238095238093,447,0,0,7,0.3333333333333333,239,8,8.8956,21,1,256,7,5.9304,21,1,97,0,0,6,0.2857142857142857
983,1201,3,4.4478,22,0.5641025641025641,1765,2,2.9652,21,0.5384615384615384,440,6,7.412999999999999,39,1,390,6,7.412999999999999,39,1,110,0,0,8,0.20512820512820512
984,64,0,0,1,0.2,34,4,4.4478,4,0.8,21,2,1.4826,5,1,18,3,2.9652,5,1,0,0,0,0,0
985,748,1,1.4826,20,0.5405405405405406,332,2,2.9652,24,0.6486486486486487,551,9,8.8956,37,1,476,9,10.3782,37,1,134,0,0,11,0.2972972972972973
987,761,9,13.343399999999999,17,0.7391304347826086,788,14,20.7564,15,0.6521739130434783,401,15,14.825999999999999,23,1,422,13,14.825999999999999,23,1,58,0,0,6,0.2608695652173913
988,320,28,31.1346,10,0.7692307692307693,105,0,0,5,0.38461538461538464,89,5,4.4478,13,1,115,7,5.9304,13,1,6,0,0,1,0.07692307692307693
989,273,27,35.5824,9,0.8181818181818182,297,16,23.7216,6,0.5454545454545454,138,13,13.343399999999999,11,1,127,11,13.343399999999999,11,1,3,0,0,1,0.09090909090909091
990,1389,0,0,21,0.4375,1074,4.5,6.6716999999999995,30,0.625,491,7,7.412999999999999,48,1,606,9.5,8.8956,48,1,71,0,0,12,0.25
991,1126,18.5,27.428099999999997,24,0.6666666666666666,395,0,0,9,0.25,507,5.5,5.1891,36,1,505,6.5,6.6716999999999995,36,1,119,0,0,9,0.25
992,519,1,1.4826,18,0.5142857142857142,505,0,0,17,0.4857142857142857,371,7,5.9304,35,1,399,8,7.412999999999999,35,1,56,0,0,8,0.22857142857142856
993,607,0,0,15,0.38461538461538464,890,1,1.4826,20,0.5128205128205128,295,6,4.4478,38,0.9743589743589743,235,4,4.4478,38,0.9743589743589743,21,0,0,6,0.15384615384615385
994,1,0,0,1,0.25,94,18,20.7564,4,1,38,10,5.1891,4,1,18,4,2.2239,4,1,0,0,0,0,0
996,3921,7,10.3782,27,0.6585365853658537,137,0,0,12,0.2926829268292683,341,7,7.412999999999999,39,0.9512195121951219,447,9,8.8956,40,0.975609756097561,72,0,0,8,0.1951219512195122
997,1210,2.5,3.7064999999999997,19,0.5,125,0,0,16,0.42105263157894735,383,6.5,6.6716999999999995,38,1,437,8.5,8.1543,38,1,53,0,0,11,0.2894736842105263
998,381,0.5,0.7413,16,0.5,454,1,1.4826,17,0.53125,297,6,5.1891,32,1,280,5.5,6.6716999999999995,31,0.96875,126,0,0,11,0.34375
999,1266,4,5.9304,27,0.574468085106383,114,0,0,16,0.3404255319148936,291,4,2.9652,46,0.9787234042553191,324,5,4.4478,47,1,121,0,0,19,0.40425531914893614
1e3,699,9,13.343399999999999,22,0.6666666666666666,3,0,0,3,0.09090909090909091,209,4,4.4478,32,0.9696969696969697,255,5,4.4478,32,0.9696969696969697,88,0,0,8,0.24242424242424243
1001,735,15.5,22.9803,23,0.71875,60,0,0,3,0.09375,131,2.5,2.2239,31,0.96875,196,4,2.9652,32,1,32,0,0,5,0.15625
1002,806,10.5,15.5673,25,0.5681818181818182,121,0,0,16,0.36363636363636365,321,6,4.4478,41,0.9318181818181818,348,6,3.7064999999999997,42,0.9545454545454546,66,0,0,13,0.29545454545454547
1003,133,0,0,7,0.25,90,0,0,8,0.2857142857142857,118,3,2.9652,27,0.9642857142857143,150,4.5,2.9652,28,1,58,0,0,8,0.2857142857142857
1004,1419,28.5,31.1346,22,0.8461538461538461,67,0,0,7,0.2692307692307692,282,11,5.9304,25,0.9615384615384616,277,9.5,8.1543,24,0.9230769230769231,55,0,0,5,0.19230769230769232
1005,1950,17,25.2042,27,0.6585365853658537,723,0,0,18,0.43902439024390244,167,2,1.4826,38,0.926829268292683,165,2,2.9652,37,0.9024390243902439,29,0,0,5,0.12195121951219512
1006,663,0,0,12,0.375,688,0,0,15,0.46875,325,5,3.7064999999999997,32,1,204,4,2.9652,32,1,25,0,0,5,0.15625
1007,306,0,0,8,0.4444444444444444,95,0,0,7,0.3888888888888889,71,3,2.9652,17,0.9444444444444444,34,1,0,16,0.8888888888888888,6,0,0,2,0.1111111111111111
1008,723,24,35.5824,20,0.6060606060606061,264,0,0,13,0.3939393939393939,301,7,5.9304,33,1,357,8,5.9304,33,1,83,0,0,8,0.24242424242424243
1009,1121,15.5,22.9803,23,0.6764705882352942,152,0,0,16,0.47058823529411764,122,2,1.4826,30,0.8823529411764706,185,3.5,2.9652,32,0.9411764705882353,22,0,0,8,0.23529411764705882
1010,559,5,7.412999999999999,13,0.6190476190476191,166,0,0,7,0.3333333333333333,106,2,1.4826,19,0.9047619047619048,128,3,2.9652,21,1,45,0,0,5,0.23809523809523808
1011,979,9,13.343399999999999,30,0.75,270,0,0,14,0.35,210,3,2.9652,37,0.925,276,4,2.9652,39,0.975,55,0,0,8,0.2
1012,790,0,0,12,0.41379310344827586,508,0,0,14,0.4827586206896552,208,5,2.9652,29,1,168,5,4.4478,29,1,71,0,0,14,0.4827586206896552
1013,316,0,0,12,0.35294117647058826,278,0,0,14,0.4117647058823529,238,4,4.4478,33,0.9705882352941176,299,5,4.4478,34,1,32,0,0,10,0.29411764705882354
1014,946,0,0,15,0.36585365853658536,248,0,0,20,0.4878048780487805,280,6,4.4478,41,1,181,4,2.9652,41,1,33,0,0,7,0.17073170731707318
1015,472,3,4.4478,15,0.5555555555555556,188,0,0,13,0.48148148148148145,112,2,1.4826,27,1,93,3,2.9652,27,1,5,0,0,2,0.07407407407407407
1017,479,8,11.8608,17,0.68,184,1,1.4826,13,0.52,99,3,2.9652,24,0.96,108,3,2.9652,23,0.92,13,0,0,2,0.08
1018,785,2,2.9652,20,0.5405405405405406,657,0,0,16,0.43243243243243246,289,6,5.9304,35,0.9459459459459459,243,4,2.9652,34,0.918918918918919,113,0,0,13,0.35135135135135137
1019,1292,0,0,15,0.45454545454545453,796,1,1.4826,17,0.5151515151515151,195,3,2.9652,33,1,169,4,4.4478,33,1,24,0,0,7,0.21212121212121213
1020,634,2.5,3.7064999999999997,16,0.5333333333333333,333,3,4.4478,18,0.6,396,12,7.412999999999999,30,1,405,12.5,6.6716999999999995,30,1,105,0,0,12,0.4
1021,610,0,0,14,0.42424242424242425,234,0,0,15,0.45454545454545453,141,4,2.9652,33,1,118,3,2.9652,33,1,23,0,0,5,0.15151515151515152
1022,623,0,0,8,0.4,227,0,0,9,0.45,97,4.5,2.9652,19,0.95,81,2.5,2.2239,19,0.95,47,0,0,4,0.2
1023,1205,10,14.825999999999999,27,0.627906976744186,372,1,1.4826,22,0.5116279069767442,424,7,5.9304,39,0.9069767441860465,423,7,5.9304,42,0.9767441860465116,31,0,0,5,0.11627906976744186
1024,297,0,0,6,0.42857142857142855,23,0,0,2,0.14285714285714285,72,3,1.4826,14,1,70,3,1.4826,14,1,16,0,0,2,0.14285714285714285
1026,702,0,0,15,0.46875,406,0.5,0.7413,16,0.5,308,7.5,6.6716999999999995,32,1,257,6.5,6.6716999999999995,32,1,31,0,0,9,0.28125
1027,424,2,2.9652,17,0.53125,114,0,0,13,0.40625,138,2.5,2.2239,29,0.90625,187,4,2.9652,30,0.9375,52,0,0,5,0.15625
1028,983,0,0,18,0.4864864864864865,463,2,2.9652,20,0.5405405405405406,146,2,1.4826,34,0.918918918918919,151,2,1.4826,35,0.9459459459459459,80,0,0,9,0.24324324324324326
1029,1565,0,0,18,0.42857142857142855,489,1.5,2.2239,23,0.5476190476190477,436,8,7.412999999999999,39,0.9285714285714286,345,7,4.4478,41,0.9761904761904762,38,0,0,9,0.21428571428571427
1030,1415,3,4.4478,18,0.5142857142857142,290,0,0,17,0.4857142857142857,274,6,5.9304,35,1,203,4,2.9652,34,0.9714285714285714,65,0,0,9,0.2571428571428571
1032,294,1,1.4826,16,0.5333333333333333,122,0,0,14,0.4666666666666667,108,2,1.4826,27,0.9,167,4,2.9652,27,0.9,46,0,0,6,0.2
1033,610,20,26.686799999999998,20,0.7692307692307693,231,0,0,4,0.15384615384615385,144,2,1.4826,26,1,109,2,1.4826,26,1,34,0,0,4,0.15384615384615385
1034,935,27,23.7216,19,0.7037037037037037,114,0,0,9,0.3333333333333333,185,4,4.4478,26,0.9629629629629629,174,5,2.9652,26,0.9629629629629629,13,0,0,4,0.14814814814814814
1035,282,0.5,0.7413,11,0.5,225,2.5,3.7064999999999997,13,0.5909090909090909,83,2.5,2.2239,22,1,65,1.5,0.7413,22,1,7,0,0,5,0.22727272727272727
1036,471,0,0,11,0.3235294117647059,235,0,0,14,0.4117647058823529,144,4,2.9652,31,0.9117647058823529,204,4,2.9652,33,0.9705882352941176,13,0,0,4,0.11764705882352941
1037,378,27,34.099799999999995,10,0.5882352941176471,118,0,0,5,0.29411764705882354,181,8,4.4478,17,1,165,5,2.9652,17,1,29,0,0,5,0.29411764705882354
1038,1242,0,0,16,0.45714285714285713,185,0,0,11,0.3142857142857143,245,5,4.4478,32,0.9142857142857143,183,4,4.4478,31,0.8857142857142857,62,0,0,8,0.22857142857142856
1039,299,0,0,10,0.38461538461538464,136,0,0,9,0.34615384615384615,81,2,1.4826,25,0.9615384615384616,111,4,2.9652,26,1,29,0,0,5,0.19230769230769232
1040,705,21,31.1346,17,0.6538461538461539,11,0,0,2,0.07692307692307693,188,5.5,5.1891,26,1,198,5,5.9304,26,1,66,0,0,6,0.23076923076923078
1041,674,0,0,14,0.4827586206896552,447,0,0,8,0.27586206896551724,137,4,2.9652,27,0.9310344827586207,144,4,4.4478,28,0.9655172413793104,90,0,0,9,0.3103448275862069
1042,848,2,2.9652,19,0.5277777777777778,427,0,0,11,0.3055555555555556,313,4,4.4478,35,0.9722222222222222,284,3,2.9652,36,1,106,0,0,13,0.3611111111111111
1044,166,0,0,9,0.3103448275862069,102,0,0,8,0.27586206896551724,112,3,2.9652,24,0.8275862068965517,151,4,2.9652,29,1,23,0,0,5,0.1724137931034483
1045,696,2,2.9652,28,0.56,755,0.5,0.7413,25,0.5,221,3,2.9652,43,0.86,318,4,4.4478,49,0.98,34,0,0,9,0.18
1046,597,7.5,11.119499999999999,29,0.7631578947368421,79,0,0,10,0.2631578947368421,159,2.5,3.7064999999999997,32,0.8421052631578947,208,3.5,3.7064999999999997,34,0.8947368421052632,80,0,0,8,0.21052631578947367
1047,424,18,19.273799999999998,18,0.8181818181818182,4,0,0,2,0.09090909090909091,81,3,2.9652,22,1,95,4,2.9652,22,1,35,0,0,4,0.18181818181818182
1048,40,0,0,4,0.23529411764705882,190,1,1.4826,9,0.5294117647058824,83,1,1.4826,16,0.9411764705882353,111,3,2.9652,17,1,14,0,0,5,0.29411764705882354
1050,1091,10,14.825999999999999,23,0.6571428571428571,103,0,0,8,0.22857142857142856,217,4,4.4478,34,0.9714285714285714,134,3,2.9652,35,1,5,0,0,4,0.11428571428571428
1051,458,0,0,10,0.4166666666666667,157,0,0,10,0.4166666666666667,157,6,5.1891,23,0.9583333333333334,212,7,5.9304,23,0.9583333333333334,49,0,0,7,0.2916666666666667
1052,650,7,10.3782,20,0.625,194,0,0,12,0.375,224,5,4.4478,32,1,187,3,2.2239,32,1,43,0,0,5,0.15625
1053,877,17.5,25.9455,23,0.7666666666666667,496,0,0,11,0.36666666666666664,233,5,5.9304,30,1,300,7.5,6.6716999999999995,30,1,59,0,0,7,0.23333333333333334
1054,579,6,8.8956,14,0.5185185185185185,148,0,0,9,0.3333333333333333,105,2,1.4826,26,0.9629629629629629,123,2,1.4826,25,0.9259259259259259,28,0,0,5,0.18518518518518517
1055,1566,13,19.273799999999998,25,0.6756756756756757,151,0,0,9,0.24324324324324326,219,3,2.9652,35,0.9459459459459459,268,4,2.9652,35,0.9459459459459459,39,0,0,7,0.1891891891891892
1056,629,11,16.3086,19,0.6551724137931034,58,0,0,10,0.3448275862068966,167,5,2.9652,29,1,154,5,2.9652,29,1,18,0,0,5,0.1724137931034483
1057,358,35,32.6172,10,0.9090909090909091,43,0,0,4,0.36363636363636365,46,4,2.9652,11,1,64,6,4.4478,11,1,5,0,0,3,0.2727272727272727
1058,527,5,7.412999999999999,18,0.6206896551724138,63,0,0,8,0.27586206896551724,222,3,2.9652,29,1,256,4,4.4478,29,1,113,0,0,10,0.3448275862068966
1059,767,15,22.238999999999997,25,0.78125,40,0,0,10,0.3125,150,3.5,3.7064999999999997,31,0.96875,115,3,2.9652,32,1,13,0,0,4,0.125
1060,651,12,17.7912,20,0.6896551724137931,244,0,0,12,0.41379310344827586,204,4,4.4478,29,1,252,5,4.4478,29,1,35,0,0,5,0.1724137931034483
1061,852,12,17.7912,31,0.7948717948717948,43,0,0,5,0.1282051282051282,212,5,2.9652,36,0.9230769230769231,165,3,2.9652,38,0.9743589743589743,37,0,0,11,0.28205128205128205
1062,271,0,0,6,0.42857142857142855,164,2,2.9652,8,0.5714285714285714,107,5,4.4478,14,1,116,6,4.4478,14,1,31,0,0,6,0.42857142857142855
1063,1207,0,0,18,0.46153846153846156,198,0,0,13,0.3333333333333333,313,6,5.9304,38,0.9743589743589743,368,7,7.412999999999999,37,0.9487179487179487,81,0,0,17,0.4358974358974359
1064,1097,11,16.3086,28,0.7,71,0,0,12,0.3,206,4,4.4478,36,0.9,249,4.5,3.7064999999999997,40,1,19,0,0,4,0.1
1065,1038,3,4.4478,15,0.5172413793103449,367,1,1.4826,15,0.5172413793103449,166,5,4.4478,26,0.896551724137931,178,5,4.4478,28,0.9655172413793104,55,0,0,6,0.20689655172413793
1066,491,0,0,15,0.42857142857142855,207,0,0,14,0.4,131,3,2.9652,31,0.8857142857142857,174,5,2.9652,32,0.9142857142857143,16,0,0,6,0.17142857142857143
1067,178,0,0,6,0.3157894736842105,187,3,4.4478,11,0.5789473684210527,249,6,7.412999999999999,19,1,247,7,7.412999999999999,19,1,121,0,0,8,0.42105263157894735
1068,10,10,0,1,1,0,0,0,0,0,28,28,0,1,1,26,26,0,1,1,0,0,0,0,0
1069,1134,7,10.3782,37,0.74,1090,4,5.9304,34,0.68,395,5,5.9304,43,0.86,538,7.5,6.6716999999999995,50,1,111,0,0,13,0.26
1070,1077,0,0,16,0.36363636363636365,674,0,0,17,0.38636363636363635,302,4,2.9652,44,1,227,3,2.9652,44,1,58,0,0,8,0.18181818181818182
