user_id,ses_tot,inactive_week_cnt,week_prop_sd,week_prop_mad,week_entropy,weekday_prop_sd,weekday_prop_mad,weekday_entropy,ses_timegap_mad,weekly_preparing_prop_mad,weekly_revisiting_prop_mad,weekly_catching-up_prop_mad,weekly_ahead_prop_mad,topic_cnt_median,topic_cnt_mad,res_type_median,res_type_mad,on_topic_prop,last_min_prop,on_topic_prop_mad,last_min_prop_mad,on_topic_prop_sd,last_min_prop_sd
679,113,0,0.04665059074435849,0.045921238938053104,-0.11226162278492466,0.10401255712807404,0.0787221238938053,-0.18570771589959992,197.26017879057406,0.05366909316588789,0.07991788563829787,0,0,2,0,1,0,0.494949494949495,0.15151515151515152,0.29122499999999996,0.1412,0.27789566512343333,0.17751113790867504
680,127,0,0.03522344915353449,0.040859055118110235,-0.10497273081580209,0.1137814412310866,0.09339212598425196,-0.19562038152546551,403.6935577561116,0.1190939383967356,0.13007923287720735,0,0.010440845070422535,2,0,1,0,0.6351351351351351,0.20270270270270271,0.24710000000000001,0.4942,0.1964100386746591,0.3200985612889871
681,54,0,0.04552861460391549,0.054911111111111105,-0.11149086854109516,0.13082093058661515,0.16473333333333331,-0.21601726514284061,981.1995915573289,0.34133495454545454,0.3515314920948616,0,0,2,0,1,0,0.5161290322580645,0.22580645161290322,0.24709999999999993,0,0.2699394079244772,0.49378857873975496
682,35,0,0.062087641954310935,0.06354,-0.12494784257896657,0.241311608748951,0.042359999999999995,-0.3868252981034838,972.2782759467708,0.36264372960372954,0.2555094638694639,0,0,2,1.4826,2,1.4826,0.4444444444444444,0,0.61775,0,0.41013397389537226,0
683,41,0,0.050707206925244476,0.05424146341463414,-0.11554303722067932,0.15958289588811814,0.0723219512195122,-0.2532613361858251,1377.3555645113765,0.1387734497524422,0.027873752759381896,0,0,2,0,2,1.4826,0.5483870967741935,0.1935483870967742,0.49420000000000003,0.185325,0.34318767136623335,0.3256175451573298
688,15,1,0.07856742013183862,0,-0.14200514635814832,0.1301200097264711,0.09884,-0.21303518028002055,292.68423161080835,0.5647498579545455,0,0,0.10108636363636363,3,1.4826,2,0,0.13636363636363635,0,0,0,0.5345224838248488,0
689,29,2,0.06389398671120596,0.07668620689655171,-0.12769908415487569,0.18293048894213934,0.05112413793103448,-0.28773440831121533,611.7870579926062,0.2666078947368421,0,0,0,2,0,1,0,0.631578947368421,0.05263157894736842,0,0,0.44721359549995793,0.125
691,64,0,0.06344767638683775,0.0810796875,-0.12660501345306963,0.10459361906354289,0.11582812499999999,-0.1870776419906695,1460.8419212140286,0.018807611336032433,0,0,0,2,0,1,0,0.7391304347826086,0.10869565217391304,0,0,0.055555555555555546,0.35464292596676955
693,55,0,0.04474188806131334,0.053912727272727286,-0.11076517269415045,0.2210489821261707,0.10782545454545453,-0.3473406876884739,374.0812847268843,0.1744570359037127,0.20839374287384077,0,0,2,0,2,1.4826,0.37037037037037035,0.25925925925925924,0.3706499999999999,0,0.2867705343653642,0.3689323936863109
694,77,0,0.025279309646158325,0.01925454545454545,-0.10025955778970588,0.16966162720576125,0.05776363636363636,-0.27029120620611585,163.19252194361212,0.335994560994561,0.23264758879113714,0,0,2,0,1,0,0.4418604651162791,0.023255813953488372,0.59304,0,0.3762876607439021,0.06299407883487121
